timestamp,종가,시가,고가,저가,거래량,변동 %,close,open,high,low,volume,change,Exchange Rate,foreign_price_krw
2022-09-30,"19,430.0","19,588.0","20,171.0","19,201.0",11.70K,-0.81%,19430.0,19588.0,20171.0,19201.0,11700.0,-0.81,1434.8,27878164.0
2022-09-29,"19,588.0","19,419.0","19,651.3","18,863.0",8.40K,0.87%,19588.0,19419.0,19651.3,18863.0,8400.0,0.87,1436.5,28138162.0
2022-09-28,"19,419.0","19,096.6","19,783.0","18,495.0",16.06K,1.69%,19419.0,19096.6,19783.0,18495.0,16059.999999999998,1.69,1427.2,27714796.8
2022-09-27,"19,096.6","19,229.5","20,373.0","18,856.0",14.96K,-0.69%,19096.6,19229.5,20373.0,18856.0,14960.0,-0.69,1429.7,27302409.02
2022-09-26,"19,229.5","18,817.0","19,326.0","18,699.0",43.75K,2.19%,19229.5,18817.0,19326.0,18699.0,43750.0,2.19,1408.4,27082827.8
2022-09-25,"18,817.0","18,935.0","19,179.0","18,647.0",4.11K,-0.62%,18817.0,18935.0,19179.0,18647.0,4110.0,-0.62,1408.0,26494336.0
2022-09-24,"18,935.0","19,298.8","19,314.0","18,822.0",1.33K,-1.89%,18935.0,19298.8,19314.0,18822.0,1330.0,-1.89,1408.0,26660480.0
2022-09-23,"19,298.8","19,413.0","19,512.0","18,562.0",14.55K,-0.59%,19298.8,19413.0,19512.0,18562.0,14550.0,-0.59,1408.0,27172710.4
2022-09-22,"19,413.0","18,476.5","19,502.0","18,378.8",28.28K,5.07%,19413.0,18476.5,19502.0,18378.8,28280.0,5.07,1393.6,27053956.799999997
2022-09-21,"18,476.5","18,886.6","19,888.0","18,214.0",17.62K,-2.17%,18476.5,18886.6,19888.0,18214.0,17620.0,-2.17,1389.1,25665706.15
2022-09-20,"18,886.6","19,544.5","19,634.0","18,769.0",9.67K,-3.37%,18886.6,19544.5,19634.0,18769.0,9670.0,-3.37,1390.1,26254262.659999996
2022-09-19,"19,544.5","19,424.0","19,684.0","18,318.0",11.97K,0.62%,19544.5,19424.0,19684.0,18318.0,11970.0,0.62,1394.2,27248941.900000002
2022-09-18,"19,424.0","20,127.0","20,127.0","19,356.0",2.43K,-3.49%,19424.0,20127.0,20127.0,19356.0,2430.0,-3.49,1394.2,27080940.8
2022-09-17,"20,127.0","19,809.9","20,206.0","19,770.0",13.67K,1.60%,20127.0,19809.9,20206.0,19770.0,13670.0,1.6,1394.2,28061063.400000002
2022-09-16,"19,809.9","19,717.0","19,894.0","19,350.0",6.95K,0.47%,19809.9,19717.0,19894.0,19350.0,6950.0,0.47,1394.2,27618962.580000002
2022-09-15,"19,717.0","20,231.0","20,329.0","19,556.0",4.23K,-2.54%,19717.0,20231.0,20329.0,19556.0,4230.0,-2.54,1391.7,27440148.900000002
2022-09-14,"20,231.0","20,181.0","20,511.0","19,642.0",8.26K,0.25%,20231.0,20181.0,20511.0,19642.0,8260.0,0.25,1374.8,27813578.8
2022-09-13,"20,181.0","22,395.0","22,746.0","19,950.0",16.06K,-9.89%,20181.0,22395.0,22746.0,19950.0,16059.999999999998,-9.89,1381.2,27873997.2
2022-09-12,"22,395.0","21,850.0","22,473.0","21,561.0",7.84K,2.61%,22395.0,21850.0,22473.0,21561.0,7840.0,2.61,1385.3,31023793.5
2022-09-11,"21,826.0","21,657.0","21,826.0","21,369.0",2.23K,0.82%,21826.0,21657.0,21826.0,21369.0,2230.0,0.82,1385.3,30235557.8
2022-09-10,"21,648.0","21,375.0","21,802.0","21,143.8",5.36K,1.28%,21648.0,21375.0,21802.0,21143.8,5360.0,1.28,1385.3,29988974.4
2022-09-09,"21,375.0","19,322.0","21,576.0","19,304.4",11.99K,10.63%,21375.0,19322.0,21576.0,19304.4,11990.0,10.63,1385.3,29610787.5
2022-09-08,"19,322.0","19,280.0","19,447.0","19,048.0",8.22K,0.22%,19322.0,19280.0,19447.0,19048.0,8220.0,0.22,1385.3,26766766.599999998
2022-09-07,"19,279.5","18,790.0","19,457.0","18,561.0",6.19K,2.61%,19279.5,18790.0,19457.0,18561.0,6190.0,2.61,1370.3,26418698.849999998
2022-09-06,"18,790.0","19,789.0","20,183.0","18,691.8",12.12K,-5.04%,18790.0,19789.0,20183.0,18691.8,12120.0,-5.04,1369.7,25736663.0
2022-09-05,"19,788.0","20,002.0","20,045.0","19,646.0",2.25K,-1.07%,19788.0,20002.0,20045.0,19646.0,2250.0,-1.07,1356.5,26842422.0
2022-09-04,"20,002.0","19,835.0","20,020.0","19,590.0",2.04K,0.84%,20002.0,19835.0,20020.0,19590.0,2040.0,0.84,1351.4,27030702.8
2022-09-03,"19,835.0","19,973.0","20,061.9","19,667.0",1.65K,-0.69%,19835.0,19973.0,20061.9,19667.0,1650.0,-0.69,1351.4,26805019.0
2022-09-02,"19,973.0","20,134.0","20,441.0","19,770.0",6.30K,-0.80%,19973.0,20134.0,20441.0,19770.0,6300.0,-0.8,1351.4,26991512.200000003
2022-09-01,"20,134.0","20,058.0","20,212.0","19,587.0",5.94K,0.38%,20134.0,20058.0,20212.0,19587.0,5940.0,0.38,1345.1,27082243.4
2022-08-31,"20,058.0","19,812.0","20,483.0","19,812.0",4.64K,1.24%,20058.0,19812.0,20483.0,19812.0,4640.0,1.24,1347.5,27028155.0
2022-08-30,"19,812.0","20,308.0","20,574.0","19,574.0",5.33K,-2.44%,19812.0,20308.0,20574.0,19574.0,5330.0,-2.44,1347.7,26700632.400000002
2022-08-29,"20,308.0","19,572.0","20,412.0","19,566.3",4.13K,3.84%,20308.0,19572.0,20412.0,19566.3,4130.0,3.84,1332.5,27060410.0
2022-08-28,"19,557.8","20,044.0","20,163.0","19,540.0",3.23K,-2.39%,19557.8,20044.0,20163.0,19540.0,3230.0,-2.39,1336.9,26146822.82
2022-08-27,"20,036.0","20,257.9","20,362.0","19,852.0",2.55K,-1.10%,20036.0,20257.9,20362.0,19852.0,2550.0,-1.1,1336.9,26786128.400000002
2022-08-26,"20,257.9","21,563.1","21,866.0","20,134.0",11.23K,-6.05%,20257.9,21563.1,21866.0,20134.0,11230.0,-6.05,1336.9,27082786.510000005
2022-08-25,"21,563.1","21,365.6","21,809.0","21,320.0",3.22K,0.92%,21563.1,21365.6,21809.0,21320.0,3220.0,0.92,1341.4,28924742.34
2022-08-24,"21,365.6","21,527.0","21,861.0","21,160.0",5.41K,-0.75%,21365.6,21527.0,21861.0,21160.0,5410.0,-0.75,1341.8,28668362.08
2022-08-23,"21,527.0","21,395.0","21,671.0","20,909.0",4.92K,0.62%,21527.0,21395.0,21671.0,20909.0,4920.0,0.62,1338.2,28807431.400000002
2022-08-22,"21,395.0","21,511.7","21,527.0","20,910.0",3.44K,-0.53%,21395.0,21511.7,21527.0,20910.0,3440.0,-0.53,1326.7,28384746.5
2022-08-21,"21,510.0","21,141.0","21,772.9","21,076.6",2.31K,1.75%,21510.0,21141.0,21772.9,21076.6,2310.0,1.75,1317.3,28335123.0
2022-08-20,"21,141.0","20,835.0","21,366.0","20,769.0",2.04K,1.45%,21141.0,20835.0,21366.0,20769.0,2040.0,1.45,1317.3,27849039.3
2022-08-19,"20,839.0","23,196.7","23,204.0","20,793.0",9.53K,-10.16%,20839.0,23196.7,23204.0,20793.0,9530.0,-10.16,1317.3,27451214.7
2022-08-18,"23,196.7","23,335.0","23,599.0","23,124.0",3.02K,-0.59%,23196.7,23335.0,23599.0,23124.0,3020.0,-0.59,1309.8,30383037.66
2022-08-17,"23,335.0","23,856.0","24,433.0","23,180.0",6.13K,-2.18%,23335.0,23856.0,24433.0,23180.0,6130.0,-2.18,1309.6,30559515.999999996
2022-08-16,"23,856.0","24,094.0","24,234.1","23,686.0",2.77K,-0.99%,23856.0,24094.0,24234.1,23686.0,2770.0,-0.99,1303.1,31086753.599999998
2022-08-15,"24,094.0","24,300.0","25,203.0","23,776.0",8.93K,-0.85%,24094.0,24300.0,25203.0,23776.0,8930.0,-0.85,1302.5,31382435.0
2022-08-14,"24,300.0","24,425.0","25,003.0","24,151.0",2.74K,-0.51%,24300.0,24425.0,25003.0,24151.0,2740.0,-0.51,1302.5,31650750.0
2022-08-13,"24,425.0","24,395.2","24,880.0","24,307.0",4.05K,0.12%,24425.0,24395.2,24880.0,24307.0,4050.0,0.12,1302.5,31813562.5
2022-08-12,"24,395.2","23,931.5","24,441.0","23,603.0",3.56K,1.94%,24395.2,23931.5,24441.0,23603.0,3560.0,1.94,1302.5,31774748.0
2022-08-11,"23,931.5","23,954.2","24,877.0","23,861.0",5.88K,-0.09%,23931.5,23954.2,24877.0,23861.0,5880.0,-0.09,1309.1,31328726.65
2022-08-10,"23,954.2","23,142.0","24,215.0","22,665.0",8.78K,3.51%,23954.2,23142.0,24215.0,22665.0,8780.0,3.51,1305.1,31262626.419999998
2022-08-09,"23,141.0","23,817.0","23,912.0","22,888.0",4.07K,-2.84%,23141.0,23817.0,23912.0,22888.0,4070.0000000000005,-2.84,1304.8,30194376.8
2022-08-08,"23,817.0","23,177.9","24,224.0","23,164.0",2.90K,2.76%,23817.0,23177.9,24224.0,23164.0,2900.0,2.76,1299.3,30945428.099999998
2022-08-07,"23,177.9","22,924.0","23,397.0","22,837.0",2.15K,1.11%,23177.9,22924.0,23397.0,22837.0,2150.0,1.11,1309.7,30356095.630000003
2022-08-06,"22,924.0","23,311.0","23,341.3","22,903.0",1.26K,-1.66%,22924.0,23311.0,23341.3,22903.0,1260.0,-1.66,1309.7,30023562.8
2022-08-05,"23,311.0","22,611.7","23,462.0","22,596.0",7.08K,3.09%,23311.0,22611.7,23462.0,22596.0,7080.0,3.09,1309.7,30530416.7
2022-08-04,"22,611.7","22,813.9","23,210.1","22,390.0",4.60K,-0.89%,22611.7,22813.9,23210.1,22390.0,4600.0,-0.89,1310.5,29632632.85
2022-08-03,"22,813.9","22,986.0","23,626.6","22,684.0",4.75K,-0.74%,22813.9,22986.0,23626.6,22684.0,4750.0,-0.74,1307.2,29822330.080000002
2022-08-02,"22,984.0","23,259.0","23,438.9","22,676.0",4.22K,-1.18%,22984.0,23259.0,23438.9,22676.0,4220.0,-1.18,1306.4,30026297.6
2022-08-01,"23,259.0","23,294.0","23,499.0","22,882.0",5.57K,-0.15%,23259.0,23294.0,23499.0,22882.0,5570.0,-0.15,1298.6,30204137.4
2022-07-31,"23,294.0","23,639.0","24,211.0","23,233.0",3.15K,-1.46%,23294.0,23639.0,24211.0,23233.0,3150.0,-1.46,1304.0,30375376.0
2022-07-30,"23,639.0","23,764.0","24,641.0","23,520.0",4.30K,-0.53%,23639.0,23764.0,24641.0,23520.0,4300.0,-0.53,1304.0,30825256.0
2022-07-29,"23,764.0","23,851.6","24,426.0","23,456.0",5.03K,-0.37%,23764.0,23851.6,24426.0,23456.0,5030.0,-0.37,1304.0,30988256.0
2022-07-28,"23,851.6","22,951.0","24,172.0","22,601.0",6.63K,3.92%,23851.6,22951.0,24172.0,22601.0,6630.0,3.92,1312.8,31312380.479999997
2022-07-27,"22,951.0","21,271.0","23,098.0","21,056.0",7.47K,7.90%,22951.0,21271.0,23098.0,21056.0,7470.0,7.9,1310.0,30065810.0
2022-07-26,"21,271.0","21,302.6","21,329.0","20,738.0",4.43K,-0.15%,21271.0,21302.6,21329.0,20738.0,4430.0,-0.15,1311.0,27886281.0
2022-07-25,"21,302.6","22,579.2","22,663.3","21,262.0",4.42K,-5.65%,21302.6,22579.2,22663.3,21262.0,4420.0,-5.65,1311.7,27942620.419999998
2022-07-24,"22,579.2","22,446.0","23,001.0","22,262.0",2.34K,0.59%,22579.2,22446.0,23001.0,22262.0,2340.0,0.59,1312.1,29626168.32
2022-07-23,"22,446.0","22,675.9","22,993.0","21,949.0",2.69K,-1.01%,22446.0,22675.9,22993.0,21949.0,2690.0,-1.01,1312.1,29451396.599999998
2022-07-22,"22,675.9","23,151.8","23,729.0","22,517.0",5.07K,-2.06%,22675.9,23151.8,23729.0,22517.0,5070.0,-2.06,1312.1,29753048.39
2022-07-21,"23,151.8","23,209.0","23,409.0","22,350.0",8.12K,-0.25%,23151.8,23209.0,23409.0,22350.0,8119.999999999999,-0.25,1308.6,30296445.479999997
2022-07-20,"23,209.0","23,398.0","24,276.0","22,915.0",8.44K,-0.81%,23209.0,23398.0,24276.0,22915.0,8440.0,-0.81,1314.9,30517514.1
2022-07-19,"23,398.0","22,476.0","23,783.0","21,599.0",10.21K,4.10%,23398.0,22476.0,23783.0,21599.0,10210.0,4.1,1317.8,30833884.4
2022-07-18,"22,476.0","20,781.0","22,749.0","20,763.0",8.52K,8.16%,22476.0,20781.0,22749.0,20763.0,8520.0,8.16,1323.7,29751481.2
2022-07-17,"20,781.0","21,224.0","21,666.0","20,751.0",3.17K,-2.09%,20781.0,21224.0,21666.0,20751.0,3170.0,-2.09,1310.0,27223110.0
2022-07-16,"21,224.0","20,820.0","21,590.0","20,477.0",3.40K,1.96%,21224.0,20820.0,21590.0,20477.0,3400.0,1.96,1310.0,27803440.0
2022-07-15,"20,816.0","20,582.0","21,190.0","20,375.7",3.59K,1.16%,20816.0,20582.0,21190.0,20375.7,3590.0,1.16,1310.0,27268960.0
2022-07-14,"20,578.0","20,246.0","20,880.0","19,647.0",6.06K,1.64%,20578.0,20246.0,20880.0,19647.0,6060.0,1.64,1305.9,26872810.200000003
2022-07-13,"20,246.0","19,310.5","20,282.7","18,926.8",12.00K,4.84%,20246.0,19310.5,20282.7,18926.8,12000.0,4.84,1312.9,26580973.400000002
2022-07-12,"19,310.5","19,945.0","20,038.2","19,243.9",6.78K,-3.18%,19310.5,19945.0,20038.2,19243.9,6780.0,-3.18,1300.6,25115236.299999997
2022-07-11,"19,945.0","20,854.6","20,865.2","19,876.0",6.61K,-4.36%,19945.0,20854.6,20865.2,19876.0,6610.0,-4.36,1299.3,25914538.5
2022-07-10,"20,854.6","21,575.8","21,590.1","20,678.0",2.88K,-3.34%,20854.6,21575.8,21590.1,20678.0,2880.0,-3.34,1302.7,27167287.419999998
2022-07-09,"21,575.8","21,600.0","21,967.0","21,335.5",2.20K,-0.11%,21575.8,21600.0,21967.0,21335.5,2200.0,-0.11,1302.7,28106794.66
2022-07-08,"21,600.0","21,620.0","22,405.0","21,198.0",11.60K,-0.09%,21600.0,21620.0,22405.0,21198.0,11600.0,-0.09,1302.7,28138320.0
2022-07-07,"21,620.0","20,557.1","21,809.0","20,253.0",5.60K,5.17%,21620.0,20557.1,21809.0,20253.0,5600.0,5.17,1307.4,28265988.000000004
2022-07-06,"20,557.1","20,169.0","20,665.6","19,765.2",4.32K,1.92%,20557.1,20169.0,20665.6,19765.2,4320.0,1.92,1298.0,26683115.799999997
2022-07-05,"20,169.0","20,224.0","20,723.0","19,290.0",4.45K,-0.27%,20169.0,20224.0,20723.0,19290.0,4450.0,-0.27,1297.9,26177345.1
2022-07-04,"20,224.0","19,308.8","20,318.0","19,056.6",3.55K,4.74%,20224.0,19308.8,20318.0,19056.6,3550.0,4.74,1294.2,26173900.8
2022-07-03,"19,308.8","19,230.0","19,638.0","18,774.0",2.35K,0.41%,19308.8,19230.0,19638.0,18774.0,2350.0,0.41,1299.8,25097578.24
2022-07-02,"19,230.0","19,286.0","19,442.0","18,994.0",1.67K,-0.29%,19230.0,19286.0,19442.0,18994.0,1670.0,-0.29,1299.8,24995154.0
2022-07-01,"19,286.0","19,938.0","20,795.0","18,993.0",5.19K,-3.27%,19286.0,19938.0,20795.0,18993.0,5190.0,-3.27,1299.8,25067942.8
2022-06-30,"19,938.0","20,106.6","20,146.1","18,643.0",5.75K,-0.84%,19938.0,20106.6,20146.1,18643.0,5750.0,-0.84,1292.9,25777840.200000003
2022-06-29,"20,106.6","20,270.6","20,428.0","19,886.0",3.38K,-0.79%,20106.6,20270.6,20428.0,19886.0,3380.0,-0.79,1284.9,25834970.34
2022-06-28,"20,267.0","20,718.0","21,200.0","20,204.0",2.39K,-2.18%,20267.0,20718.0,21200.0,20204.0,2390.0,-2.18,1285.6,26055255.2
2022-06-27,"20,718.0","21,067.0","21,509.4","20,551.0",2.79K,-1.66%,20718.0,21067.0,21509.4,20551.0,2790.0,-1.66,1299.4,26920969.200000003
2022-06-26,"21,067.0","21,485.0","21,871.3","21,000.0",2.80K,-1.95%,21067.0,21485.0,21871.3,21000.0,2800.0,-1.95,1300.7,27401846.900000002
2022-06-25,"21,485.0","21,229.0","21,575.0","20,899.4",2.30K,1.21%,21485.0,21229.0,21575.0,20899.4,2300.0,1.21,1300.7,27945539.5
2022-06-24,"21,229.0","21,071.0","21,526.0","20,704.0",5.80K,0.75%,21229.0,21071.0,21526.0,20704.0,5800.0,0.75,1300.7,27612560.3
2022-06-23,"21,071.0","19,943.0","21,163.0","19,866.0",6.14K,5.66%,21071.0,19943.0,21163.0,19866.0,6140.0,5.66,1295.7,27301694.7
2022-06-22,"19,943.0","20,692.9","20,848.0","19,739.0",7.26K,-3.62%,19943.0,20692.9,20848.0,19739.0,7260.0,-3.62,1290.6,25738435.799999997
2022-06-21,"20,692.9","20,549.1","21,670.0","20,341.0",8.18K,0.68%,20692.9,20549.1,21670.0,20341.0,8180.0,0.68,1291.7,26729018.930000003
2022-06-20,"20,554.1","20,556.0","20,984.0","19,628.0",6.68K,-0.01%,20554.1,20556.0,20984.0,19628.0,6680.0,-0.01,1287.5,26463403.749999996
2022-06-19,"20,556.0","18,978.0","20,744.0","17,950.0",11.68K,8.31%,20556.0,18978.0,20744.0,17950.0,11680.0,8.31,1284.1,26395959.599999998
2022-06-18,"18,978.0","20,411.0","20,688.0","17,611.0",17.93K,-7.02%,18978.0,20411.0,20688.0,17611.0,17930.0,-7.02,1284.1,24369649.799999997
2022-06-17,"20,411.0","20,394.0","21,347.0","20,254.0",24.02K,0.08%,20411.0,20394.0,21347.0,20254.0,24020.0,0.08,1284.1,26209765.099999998
2022-06-16,"20,394.0","22,594.0","22,996.0","20,253.0",6.74K,-9.74%,20394.0,22594.0,22996.0,20253.0,6740.0,-9.74,1291.3,26334772.2
2022-06-15,"22,594.0","22,172.0","22,805.0","20,089.0",17.56K,1.90%,22594.0,22172.0,22805.0,20089.0,17560.0,1.9,1289.7,29139481.8
2022-06-14,"22,172.0","22,500.0","23,326.0","20,873.0",16.45K,-1.40%,22172.0,22500.0,23326.0,20873.0,16450.0,-1.4,1286.0,28513192.0
2022-06-13,"22,487.0","26,670.0","26,922.3","22,017.0",42.72K,-15.68%,22487.0,26670.0,26922.3,22017.0,42720.0,-15.68,1266.0,28468542.0
2022-06-12,"26,670.0","28,425.0","28,558.3","26,640.0",8.91K,-6.17%,26670.0,28425.0,28558.3,26640.0,8910.0,-6.17,1257.6,33540191.999999996
2022-06-11,"28,425.0","29,103.0","29,452.0","28,138.0",3.75K,-2.33%,28425.0,29103.0,29452.0,28138.0,3750.0,-2.33,1257.6,35747280.0
2022-06-10,"29,103.0","30,112.2","30,367.0","28,864.1",4.85K,-3.35%,29103.0,30112.2,30367.0,28864.1,4850.0,-3.35,1257.6,36599932.8
2022-06-09,"30,112.2","30,226.0","30,711.8","29,957.0",2.10K,-0.39%,30112.2,30226.0,30711.8,29957.0,2100.0,-0.39,1255.4,37802855.88
2022-06-08,"30,230.0","31,149.0","31,331.0","29,887.0",2.65K,-2.95%,30230.0,31149.0,31331.0,29887.0,2650.0,-2.95,1257.1,38002133.0
2022-06-07,"31,149.0","31,371.0","31,577.0","29,231.0",6.42K,-0.71%,31149.0,31371.0,31577.0,29231.0,6420.0,-0.71,1241.1,38659023.9
2022-06-06,"31,371.0","29,923.4","31,764.0","29,907.0",4.78K,4.84%,31371.0,29923.4,31764.0,29907.0,4780.0,4.84,1251.2,39251395.2
2022-06-05,"29,923.4","29,877.0","30,196.0","29,541.0",1.72K,0.16%,29923.4,29877.0,30196.0,29541.0,1720.0,0.16,1251.2,37440158.080000006
2022-06-04,"29,877.0","29,730.0","29,981.0","29,506.0",1.50K,0.49%,29877.0,29730.0,29981.0,29506.0,1500.0,0.49,1251.2,37382102.4
2022-06-03,"29,730.0","30,478.0","30,707.0","29,346.0",3.04K,-2.45%,29730.0,30478.0,30707.0,29346.0,3040.0,-2.45,1251.2,37198176.0
2022-06-02,"30,478.0","29,832.0","30,712.0","29,620.0",5.93K,2.17%,30478.0,29832.0,30712.0,29620.0,5930.0,2.17,1238.4,37743955.2
2022-06-01,"29,832.0","31,792.0","31,974.0","29,354.0",4.84K,-6.17%,29832.0,31792.0,31974.0,29354.0,4840.0,-6.17,1245.8,37164705.6
2022-05-31,"31,792.0","31,726.3","32,390.8","31,220.0",2.92K,0.21%,31792.0,31726.3,32390.8,31220.0,2920.0,0.21,1245.8,39606473.6
2022-05-30,"31,726.3","29,476.0","32,191.0","29,310.6",7.93K,7.63%,31726.3,29476.0,32191.0,29310.6,7930.0,7.63,1256.9,39876786.47
2022-05-29,"29,476.0","29,037.0","29,586.0","28,851.0",2.57K,1.51%,29476.0,29037.0,29586.0,28851.0,2570.0,1.51,1266.4,37328406.400000006
2022-05-28,"29,037.0","28,609.0","29,259.0","28,528.3",1.65K,1.50%,29037.0,28609.0,29259.0,28528.3,1650.0,1.5,1266.4,36772456.800000004
2022-05-27,"28,609.0","29,213.0","29,377.8","28,267.1",4.37K,-2.07%,28609.0,29213.0,29377.8,28267.1,4370.0,-2.07,1266.4,36230437.6
2022-05-26,"29,213.0","29,524.0","29,859.2","28,005.0",5.54K,-1.05%,29213.0,29524.0,29859.2,28005.0,5540.0,-1.05,1263.3,36904782.9
2022-05-25,"29,524.0","29,647.0","30,218.0","29,345.0",2.15K,-0.41%,29524.0,29647.0,30218.0,29345.0,2150.0,-0.41,1264.3,37327193.199999996
2022-05-24,"29,647.0","29,091.0","29,822.0","28,690.0",2.91K,1.91%,29647.0,29091.0,29822.0,28690.0,2910.0,1.91,1267.7,37583501.9
2022-05-23,"29,091.0","30,283.0","30,666.0","28,868.0",2.79K,-3.94%,29091.0,30283.0,30666.0,28868.0,2790.0,-3.94,1269.5,36931024.5
2022-05-22,"30,283.0","29,439.0","30,466.0","29,253.0",2.68K,2.87%,30283.0,29439.0,30466.0,29253.0,2680.0,2.87,1274.6,38598711.8
2022-05-21,"29,439.0","29,202.0","29,652.0","28,963.0",1.28K,0.81%,29439.0,29202.0,29652.0,28963.0,1280.0,0.81,1274.6,37522949.4
2022-05-20,"29,202.0","30,329.0","30,764.0","28,713.0",3.94K,-3.72%,29202.0,30329.0,30764.0,28713.0,3940.0,-3.72,1274.6,37220869.199999996
