timestamp,Exchange Rate,close,open,high,low,volume,change,비트코인,업비트,bitcoin,coinbase
2018-07-23,1134.8,8760429.04,8394909.959999999,8852234.36,8368128.68,47520.0,4.31,47,39,75,5
2018-07-24,1128.5,9473193.25,8711794.3,9592475.700000001,8680760.55,64680.00000000001,8.74,73,74,100,7
2018-07-25,1135.2,9281395.200000001,9512976.0,9632966.64,9164469.6,36970.0,-2.6,63,100,94,7
2018-07-26,1127.5,8951222.5,9221146.0,9373020.25,8873199.5,32780.0,-2.9,53,58,85,6
2018-07-27,1119.6,9164709.719999999,8882346.6,9270623.879999999,8749785.959999999,34220.0,3.11,41,67,81,6
2018-07-28,1119.6,9232669.44,9167284.799999999,9232669.44,9039538.44,13660.0,0.74,38,46,62,4
2018-07-29,1119.6,9204231.6,9220689.72,9285850.44,9094510.799999999,10190.0,-0.31,43,48,63,4
2018-07-30,1120.0,9161152.0,9204720.0,9267104.0,8806448.0,37580.0,-0.5,43,52,73,5
2018-07-31,1116.7,8632761.020000001,9134047.65,9134047.65,8565089.0,43550.0,-5.49,46,50,73,5
2018-08-01,1117.9,8505877.520000001,8642820.270000001,8669985.24,8321871.180000001,30740.0,-1.58,63,58,80,5
2018-08-02,1119.3,8434149.36,8513395.799999999,8626557.03,8353447.83,17750.0,-0.97,54,71,80,5
2018-08-03,1122.6,8329691.999999999,8456770.319999998,8456770.319999998,8176569.359999999,30880.0,-1.53,68,57,78,5
2018-08-04,1122.6,7873018.319999999,8329691.999999999,8408274.0,7779617.999999999,31720.0,-5.48,59,41,73,6
2018-08-05,1122.6,7887163.079999999,7873018.319999999,7958897.219999999,7734938.52,17680.0,0.18,41,36,68,5
2018-08-06,1128.1,7830480.529999999,7925804.9799999995,8065802.189999999,7724100.699999999,18120.0,-1.2,57,46,76,6
2018-08-07,1123.5,7550481.75,7797202.350000001,8032912.649999999,7503631.8,32250.0,-3.18,61,57,78,9
2018-08-08,1125.7,7068495.44,7563353.16,7564816.57,6901666.7,53880.0,-6.57,74,68,98,7
2018-08-09,1118.8,7304757.08,7026847.159999999,7410595.56,6923358.159999999,33380.0,3.98,69,54,86,6
2018-08-10,1117.9,6871507.720000001,7303911.440000001,7348627.440000001,6723609.550000001,43500.0,-5.86,57,40,82,6
2018-08-11,1117.9,6967535.33,6871731.300000001,7250364.03,6716566.78,37120.0,1.4,60,35,82,5
2018-08-12,1117.9,7058308.8100000005,6969771.130000001,7245892.430000001,6889953.070000001,23050.0,1.3,48,31,68,4
2018-08-13,1126.3,7041514.97,7109430.859999999,7368029.34,6926745.0,32330.0,-0.98,69,46,78,5
2018-08-14,1133.7,7016469.300000001,7075761.8100000005,7078822.800000001,6665362.41,52700.0,-1.01,100,67,100,6
2018-08-15,1133.7,7108412.370000001,7016015.82,7509402.0600000005,7007513.07,66220.0,1.31,71,56,87,6
2018-08-16,1132.1,7148079.399999999,7098493.419999999,7330007.869999999,7036227.919999999,25140.0,0.7,73,60,80,7
2018-08-17,1130.7,7443737.3100000005,7136978.4,7449843.09,7112329.14,26760.0,4.27,53,48,70,7
2018-08-18,1130.7,7226529.84,7446677.13,7479580.5,7125558.33,19730.0,-2.92,54,47,65,5
2018-08-19,1130.7,7332702.57,7230826.5,7406085.0,7133925.510000001,15350.0,1.47,53,37,62,4
2018-08-20,1125.6,7041641.039999999,7299628.56,7339587.359999999,7012713.119999999,31720.0,-3.53,58,54,71,4
2018-08-21,1121.7,7267606.470000001,7016457.84,7291050.0,7005016.5,29500.0,3.57,71,45,74,4
2018-08-22,1118.2,7106049.18,7244929.620000001,7698807.0,6992104.600000001,58960.0,-1.92,72,58,83,5
2018-08-23,1118.7,7301978.64,7119183.0600000005,7344936.720000001,7103745.0,19940.0,2.71,61,43,72,4
2018-08-24,1120.8,7504764.72,7319384.399999999,7541078.64,7243394.159999999,20200.0,2.58,56,39,67,4
2018-08-25,1120.8,7546234.319999999,7501850.64,7616396.399999999,7475736.0,16880.0,0.55,57,34,64,4
2018-08-26,1120.8,7518774.72,7546122.24,7603619.28,7368699.6,16750.0,-0.36,57,37,58,4
2018-08-27,1121.8,7751077.1,7523912.6,7753432.88,7463896.3,24210.0,3.0,52,53,67,4
2018-08-28,1114.3,7888909.709999999,7700370.149999999,7941838.959999999,7657469.6,30070.0,2.46,60,60,86,5
2018-08-29,1110.0,7820727.0,7858689.0,7918296.0,7694076.0,19830.0,-0.48,67,53,77,5
2018-08-30,1108.8,7755723.359999999,7803623.52,7828128.0,7542501.119999999,24580.0,-0.72,68,59,72,4
2018-08-31,1108.8,7790317.919999999,7746187.68,7854739.199999999,7638523.199999999,19380.0,0.45,60,38,68,4
2018-09-01,1108.8,7980588.0,7786991.52,8050331.52,7784330.399999999,21390.0,2.44,61,37,64,4
2018-09-02,1108.8,8083595.52,7980588.0,8168529.6,7913727.359999999,44680.0,1.29,53,33,65,4
2018-09-03,1113.3,8091464.399999999,8132322.51,8173180.619999999,8015871.33,22310.0,-0.31,72,44,69,4
2018-09-04,1113.5,8194135.149999999,8092695.3,8251369.05,8068643.7,20820.0,1.25,59,39,75,5
2018-09-05,1114.2,7476839.100000001,8197503.66,8245080.0,7465140.0,55650.0,-8.81,88,63,86,5
2018-09-06,1117.6,7281834.56,7493507.999999999,7511166.079999999,7052391.279999999,53000.0,-2.9,100,58,100,6
2018-09-07,1121.2,7180276.920000001,7305851.32,7324687.4799999995,7089123.36,20740.0,-1.71,60,36,78,5
2018-09-08,1121.2,6934622.0,7180389.04,7259882.120000001,6873292.36,21850.0,-3.42,52,20,69,4
2018-09-09,1121.2,6996175.88,6934509.88,7206625.120000001,6886634.64,16460.0,0.89,57,31,64,4
2018-09-10,1123.1,7084514.8,7008143.999999999,7146846.85,7000506.919999999,14450.0,1.09,60,41,70,4
2018-09-11,1128.1,7096651.4799999995,7143242.01,7216568.51,6969514.609999999,16610.0,-0.27,64,46,73,4
2018-09-12,1126.8,7134897.6,7088586.119999999,7160814.0,6989653.08,16079.999999999998,0.65,63,42,79,4
2018-09-13,1127.3,7299943.88,7140318.199999999,7353828.819999999,7140318.199999999,19240.0,2.27,56,46,80,4
2018-09-14,1121.2,7270982.0,7282194.0,7392071.600000001,7125898.720000001,16370.000000000002,0.15,65,57,67,4
2018-09-15,1121.2,7303048.32,7265488.120000001,7365050.68,7258200.32,8350.0,0.44,55,31,58,3
2018-09-16,1121.2,7286118.2,7302151.36,7307757.36,7158301.4,8730.0,-0.23,43,25,56,3
2018-09-17,1119.2,6999700.64,7281627.120000001,7311509.760000001,6944747.920000001,23540.0,-3.76,67,47,63,4
2018-09-18,1126.2,7143261.36,7030866.600000001,7189660.800000001,7015325.04,15930.0,1.42,53,42,62,4
2018-09-19,1126.3,7198070.669999999,7130380.04,7345165.449999999,6884734.01,29900.0,0.76,59,48,65,4
2018-09-20,1123.0,7300061.5,7179114.4,7338805.0,7139135.6,16670.0,1.71,56,38,64,4
2018-09-21,1119.9,7573547.73,7304099.790000001,7604121.000000001,7274870.4,36990.0,4.03,65,99,71,6
2018-09-22,1119.9,7529087.7,7603897.0200000005,7660116.000000001,7440167.640000001,18260.0,-0.59,55,78,60,4
2018-09-23,1119.9,7514529.000000001,7529199.690000001,7596617.670000001,7463237.58,8510.0,-0.19,48,59,58,4
2018-09-24,1119.9,7374541.500000001,7500866.220000001,7527631.83,7341056.490000001,17760.0,-1.86,59,35,61,4
2018-09-25,1119.9,7206220.53,7374653.490000001,7374653.490000001,7111588.98,20210.0,-2.28,53,44,65,5
2018-09-26,1119.9,7237241.76,7215291.720000001,7338368.73,7151457.420000001,13810.0,0.43,59,45,63,6
2018-09-27,1116.6,7472845.499999999,7215915.839999999,7511591.52,7191685.619999999,18370.0,3.56,65,55,60,5
2018-09-28,1112.7,7382875.7700000005,7445298.24,7594177.5,7282732.7700000005,27890.0,-0.86,71,70,61,5
2018-09-29,1112.7,7348938.420000001,7374196.710000001,7378536.24,7194718.2,17300.0,-0.46,50,43,51,4
2018-09-30,1112.7,7363959.870000001,7332693.0,7406687.550000001,7269602.91,8490.0,0.2,48,50,54,4
2018-10-01,1110.2,7329429.38,7356074.18,7393487.920000001,7239614.2,10360.0,-0.24,61,61,74,5
2018-10-02,1110.9,7257842.970000001,7334161.800000001,7374598.5600000005,7236513.690000001,12030.0,-1.04,54,58,71,6
2018-10-03,1110.9,7224404.880000001,7251399.750000001,7279172.250000001,7140976.290000001,14570.0,-0.46,77,43,75,6
2018-10-04,1116.4,7346023.640000001,7265419.5600000005,7412896.000000001,7255818.5200000005,11790.0,1.18,63,60,75,5
2018-10-05,1128.3,7497215.01,7440348.6899999995,7522263.27,7388108.399999999,12430.0,0.98,56,64,70,5
2018-10-06,1128.3,7437753.6,7491799.169999999,7501164.06,7406725.35,5800.0,-0.79,49,24,62,4
2018-10-07,1128.3,7447908.3,7441364.159999999,7484803.709999999,7370958.24,5800.0,0.14,44,36,57,4
2018-10-08,1130.7,7545387.24,7481841.9,7596494.88,7446677.13,12700.0,1.09,55,63,70,5
2018-10-09,1130.7,7533854.100000001,7552736.79,7553754.420000001,7472230.95,8020.0,-0.15,55,36,69,5
2018-10-10,1131.7,7503397.34,7536782.49,7536782.49,7389661.49,13820.0,-0.49,72,59,76,5
2018-10-11,1132.5,7080390.0,7506210.0,7506210.0,7048453.5,41610.0,-5.7,98,75,100,7
2018-10-12,1142.5,7189981.0,7139482.5,7253047.0,7109777.5,10400.0,0.66,77,49,79,7
2018-10-13,1142.5,7228026.25,7184725.5,7233624.5,7184725.5,5820.0,0.53,57,43,71,4
2018-10-14,1142.5,7237966.0,7227455.0,7310971.75,7218886.25,11230.0,0.14,65,34,66,4
2018-10-15,1133.3,7640708.6,7165515.909999999,8731169.86,7139790.0,85000.0,6.42,100,77,87,6
2018-10-16,1133.4,7655096.940000001,7637982.600000001,7811166.120000001,7569978.600000001,15660.0,0.18,66,54,79,7
2018-10-17,1128.1,7600122.51,7619413.02,7662844.869999999,7537174.529999999,8880.0,-0.25,54,44,73,8
2018-10-18,1125.0,7439625.0,7578450.0,7625475.0,7388437.5,12530.0,-1.84,55,40,72,6
2018-10-19,1132.6,7392819.9799999995,7486032.96,7509364.52,7384438.739999999,11200.0,-1.3,52,59,66,5
2018-10-20,1132.6,7460096.419999999,7381154.199999999,7486146.219999999,7374698.38,4610.0,0.91,46,39,62,4
2018-10-21,1132.6,7465646.16,7455792.539999999,7537452.999999999,7455792.539999999,4420.0,0.07,50,38,63,4
2018-10-22,1134.3,7449174.959999999,7472087.819999999,7517686.68,7428644.13,6050.0,-0.37,56,57,69,5
2018-10-23,1130.9,7407395.000000001,7426846.48,7446184.870000001,7379574.86,8860.0,-0.26,53,45,72,6
2018-10-24,1135.8,7444146.78,7439490.0,7522403.399999999,7431766.56,8490.0,0.06,61,47,74,6
2018-10-25,1132.2,7391114.82,7420438.800000001,7434025.2,7359413.220000001,8710.0,-0.4,53,35,71,5
2018-10-26,1138.5,7436112.75,7438275.899999999,7500779.55,7416530.55,7450.0,0.05,49,39,66,5
2018-10-27,1138.5,7400477.7,7439983.649999999,7461615.149999999,7377593.850000001,6970.0,-0.48,29,26,62,4
2018-10-28,1138.5,7388978.850000001,7398428.399999999,7411748.850000001,7350497.55,6840.0,-0.16,42,25,56,4
2018-10-29,1140.6,7235966.399999999,7402722.119999999,7419602.999999999,7209618.539999999,19560.0,-2.25,69,47,72,5
2018-10-30,1138.6,7207451.859999999,7226808.06,7264267.999999999,7188209.52,10730.0,-0.22,67,35,72,5
2018-10-31,1140.6,7263797.039999999,7220112.06,7307139.839999999,7126696.919999999,9960.0,0.6,54,43,73,5
2018-11-01,1139.2,7290538.24,7262172.16,7317309.44,7237907.2,9120.0,0.49,47,26,38,3
2018-11-02,1138.8,7318953.72,7296405.48,7350726.24,7278754.08,8070.0,0.43,31,33,36,3
2018-11-03,1138.8,7274540.52,7324989.359999999,7324989.359999999,7213956.359999999,11370.0,-0.61,29,19,31,3
2018-11-04,1138.8,7385345.76,7276020.96,7412904.72,7242881.88,8960.0,1.52,34,31,37,3
2018-11-05,1125.5,7282097.550000001,7310347.6,7310347.6,7247544.699999999,4810.0,-0.23,41,26,42,3
2018-11-06,1122.7,7314615.04,7269482.5,7314727.3100000005,7238945.0600000005,7250.0,0.7,41,34,39,3
2018-11-07,1122.5,7377855.75,7317577.5,7416469.75,7309944.5,10720.0,0.88,43,32,40,3
2018-11-08,1120.9,7262983.640000001,7367675.7,7381126.500000001,7260069.300000001,11580.0,-1.42,40,36,38,3
2018-11-09,1118.4,7180351.680000001,7246672.800000001,7272843.36,7149483.840000001,10450.0,-0.92,42,45,38,3
2018-11-10,1118.4,7192542.240000001,7173976.800000001,7226765.28,7173976.800000001,3250.0,0.17,22,26,33,2
2018-11-11,1118.4,7213680.000000001,7192430.4,7224752.16,7117497.600000001,7340.0,0.29,38,26,32,2
2018-11-12,1125.7,7257275.33,7295661.7,7295661.7,7225643.16,7300.0,-0.05,43,31,36,3
2018-11-13,1132.0,7317700.8,7298004.0,7355170.0,7248762.0,10120.0,0.27,38,34,37,3
2018-11-14,1135.7,6683140.220000001,7335372.7299999995,7365014.5,6479168.5,69200.0,-8.97,68,33,64,4
2018-11-15,1132.4,6515150.16,6706412.5200000005,6714226.08,6161954.600000001,49910.0,-2.23,82,40,71,4
2018-11-16,1130.3,6398063.149999999,6478766.569999999,6506911.04,6278816.5,18430.0,-1.61,56,31,53,3
2018-11-17,1130.3,6359859.01,6392637.71,6396593.76,6299840.08,7980.0,-0.6,46,24,43,3
2018-11-18,1130.3,6396819.819999999,6371727.159999999,6460794.8,6353416.3,9550.0,0.58,46,29,39,3
2018-11-19,1128.7,5573633.470000001,6377493.61,6377493.61,5520358.83,74150.0,-12.75,75,38,68,4
2018-11-20,1127.4,5186152.740000001,5574880.26,5691115.2,4868225.94,117220.0,-6.84,100,50,100,5
2018-11-21,1127.5,5261591.5,5155832.0,5382008.5,4994712.25,44380.0,1.45,70,42,80,3
2018-11-22,1131.3,4969122.119999999,5285546.73,5336115.84,4964710.05,27950.0,-5.88,60,48,57,2
2018-11-23,1129.0,4993228.3,4934633.2,5060178.0,4799379.0,36090.0,0.69,56,36,60,2
2018-11-24,1129.0,4436744.2,4993341.2,5097660.8,4329376.3,50980.0,-11.14,50,27,55,3
2018-11-25,1129.0,4615126.2,4442502.100000001,4754557.7,4135527.0,82180.0,4.02,79,35,86,3
2018-11-26,1130.5,4361469.0,4647824.65,4744030.199999999,4192007.05,64080.0,-5.62,79,44,79,3
2018-11-27,1129.9,4388983.5600000005,4350227.99,4453613.84,4195544.68,46270.0,0.68,77,52,78,3
2018-11-28,1129.7,4864827.11,4408428.3100000005,5015416.120000001,4394420.03,65260.00000000001,10.86,64,38,70,4
2018-11-29,1128.9,4868832.81,4889717.46,5048440.800000001,4719479.340000001,41100.0,0.15,51,35,57,3
2018-11-30,1121.8,4530164.94,4849877.94,4888131.319999999,4449283.159999999,42380.0,-6.37,55,37,57,3
2018-12-01,1121.8,4759797.399999999,4536110.4799999995,4867490.2,4463417.84,27500.0,5.07,43,29,63,3
2018-12-02,1121.8,4666351.46,4758002.52,4883419.76,4629892.96,24400.0,-1.96,50,29,56,3
2018-12-03,1120.3,4370514.359999999,4674899.869999999,4681173.55,4297694.859999999,36860.0,-6.21,60,37,74,3
2018-12-04,1113.7,4434642.03,4347662.0600000005,4600806.07,4224375.47,33690.0,2.07,57,35,75,3
2018-12-05,1109.8,4178729.94,4419445.56,4439310.9799999995,4162970.78,28430.0,-5.44,66,36,71,4
2018-12-06,1113.6,3932455.6799999997,4198828.8,4351948.8,3904281.5999999996,58220.0,-6.21,76,42,78,4
2018-12-07,1117.8,3867588.0,3944269.0799999996,4051801.44,3664595.52,74080.0,-2.02,100,52,100,5
2018-12-08,1117.8,3919006.8,3867588.0,4230649.44,3706848.36,39080.0,1.33,57,36,71,4
2018-12-09,1117.8,4068344.88,3919006.8,4210305.4799999995,3878430.6599999997,25080.0,3.81,79,30,68,3
2018-12-10,1118.2,3941543.18,4072596.22,4134991.7800000003,3886639.5600000005,22600.0,-3.15,66,35,74,4
2018-12-11,1124.7,3863681.91,3962880.45,3992235.12,3805984.8000000003,24050.0,-2.54,65,30,69,4
2018-12-12,1129.4,3993106.64,3879827.8200000003,4078489.2800000003,3857013.9400000004,20930.0,2.92,53,29,68,3
2018-12-13,1127.6,3782421.44,3986742.5599999996,3990689.1599999997,3746112.7199999993,22240.0,-5.13,66,31,68,3
2018-12-14,1124.0,3689867.2,3770345.6,3811259.2,3626473.6,28560.0,-2.13,58,32,74,4
2018-12-15,1124.0,3692452.4,3688518.4,3735951.2,3614896.4,17890.0,0.07,53,19,66,3
2018-12-16,1124.0,3709087.6,3689192.8,3799457.2,3684472.0,19100.0,0.45,51,25,62,3
2018-12-17,1129.2,4093462.92,3726247.08,4191025.8000000003,3709986.6,35720.0,9.85,59,29,80,4
2018-12-18,1131.6,4277561.159999999,4102049.9999999995,4278466.4399999995,4018311.5999999996,29430.0,4.28,67,38,74,4
2018-12-19,1129.9,4304919.0,4271134.99,4566038.890000001,4246164.2,55260.0,0.79,82,48,81,5
2018-12-20,1125.1,4741733.949999999,4286631.0,4810590.069999999,4262553.859999999,65870.0,10.62,78,67,82,6
2018-12-21,1128.9,4488619.29,4757861.94,4835078.7,4417724.37,43520.0,-5.66,78,88,76,5
2018-12-22,1128.9,4668001.5,4488393.510000001,4681886.970000001,4424723.550000001,19510.0,4.0,65,35,61,4
2018-12-23,1128.9,4601057.73,4668001.5,4752669.0,4557143.5200000005,24470.0,-1.43,67,41,57,3
2018-12-24,1123.9,4658790.28,4576183.63,4927177.600000001,4573149.100000001,38000.0,1.71,67,60,70,4
2019-01-01,1118.1,4431030.3,4285230.06,4452162.39,4235810.04,13850.0,3.46,62,38,91,4
2019-01-02,1118.1,4526627.85,4431142.109999999,4564307.819999999,4383063.81,19430.0,2.16,68,47,93,5
2019-01-03,1119.0,4390060.8,4531838.100000001,4537656.899999999,4343958.0,10920.0,-3.09,74,51,97,6
2019-01-04,1127.5,4459149.75,4423408.0,4493989.5,4344595.75,13230.0,0.81,76,58,94,5
2019-01-05,1127.5,4409652.5,4459037.0,4526799.75,4398828.5,14870.0,-1.11,57,44,79,5
2019-01-06,1127.5,4703366.25,4409652.5,4751848.75,4389244.75,25170.0,6.66,73,42,85,5
2019-01-07,1125.2,4628960.279999999,4693096.68,4722351.88,4589128.2,11320.0,-1.38,62,45,91,5
2019-01-08,1118.0,4583800.0,4599340.199999999,4706780.0,4534831.6,18720.0,-0.34,67,46,90,5
2019-01-09,1121.7,4580125.44,4598970.0,4672441.350000001,4527181.2,20630.0,-0.41,70,38,93,5
2019-01-10,1121.6,4164276.48,4579829.28,4639049.76,4135563.5199999996,35020.0,-9.07,100,54,100,6
2019-01-11,1118.9,4157944.29,4154251.9200000004,4226532.86,4102558.74,13130.0,0.09,87,42,89,5
2019-01-12,1118.9,4142167.8000000003,4154251.9200000004,4177972.6000000006,4111286.1600000006,9290.0,-0.38,60,32,79,4
2019-01-13,1118.9,4017969.9000000004,4142167.8000000003,4154363.8100000005,3994473.0000000005,12590.0,-3.0,56,39,78,5
2019-01-14,1117.6,4190217.6799999997,4013301.5999999996,4245427.119999999,4003019.6799999997,14840.0,4.41,71,44,90,5
2019-01-15,1121.4,4100399.1000000006,4204465.0200000005,4227117.300000001,4065187.14,13320.0,-2.48,61,43,85,5
2019-01-16,1120.1,4112111.1199999996,4096205.6999999997,4200375.0,4080412.2899999996,13230.0,0.4,74,41,84,4
2019-01-17,1122.0,4177206.0,4119198.6,4179450.0,4050420.0,10860.0,1.41,75,42,79,5
2019-01-18,1121.4,4121929.98,4174411.5000000005,4175981.4600000004,4095801.3600000003,5650.0,-1.27,76,46,76,5
2019-01-19,1121.4,4216464.0,4120135.74,4326921.9,4119911.4600000004,13390.0,2.29,61,34,71,4
2019-01-20,1121.4,4021452.54,4219043.220000001,4256834.4,3979063.6200000006,20620.0,-4.62,60,29,68,4
2019-01-21,1121.3,4013581.2199999997,4023897.1799999997,4053275.24,3980615.0,10810.0,-0.19,65,45,77,4
2019-01-22,1126.5,4099446.15,4032194.1,4141351.95,3929569.95,18080.0,1.67,56,42,76,4
2019-01-23,1130.2,4091210.9800000004,4112797.8000000003,4155745.4000000004,4058774.2399999998,7970.0,-0.53,75,36,74,5
2019-01-24,1128.2,4120863.32,4086001.94,4140494.0,4050125.18,7870.0,0.9,45,35,76,4
2019-01-25,1128.0,4093399.2,4120584.0,4132315.2,4040608.8,7380.0,-0.65,66,59,71,4
2019-01-26,1128.0,4095429.5999999996,4093512.0,4225262.4,4088774.4000000004,13000.0,0.05,70,35,65,4
2019-01-27,1128.0,4057528.8,4095429.5999999996,4108740.0,3997632.0,11450.0,-0.93,58,42,67,4
2019-01-28,1125.1,3939987.69,4047097.2099999995,4047997.2899999996,3881932.53,17020.0,-2.65,74,42,84,5
2019-01-29,1116.9,3884466.5100000002,3910378.5900000003,3923111.2500000005,3827839.68,10470.0,-0.68,69,30,80,4
2019-01-30,1118.1,3946445.76,3888751.8,3967018.8,3859122.15,12580.0,1.49,75,38,76,4
2019-01-31,1117.2,3911428.92,3943380.84,3983600.04,3890313.84,8570.0,-0.81,80,50,75,4
2019-02-01,1111.6,3930839.9199999995,3893601.3199999994,3954183.5199999996,3851693.9999999995,10040.0,1.0,75,42,70,4
2019-02-02,1111.6,3962075.88,3929283.6799999997,3974414.6399999997,3891489.28,10890.0,0.79,52,28,66,4
2019-02-03,1111.6,3892489.7199999993,3962298.1999999997,3964854.88,3857363.1599999997,7860.0,-1.76,55,26,64,4
2019-02-04,1111.6,3880039.8,3895268.7199999993,3915722.1599999997,3863143.48,5210.0,-0.32,66,47,75,4
2019-02-05,1111.6,3904606.1599999997,3879928.6399999997,3909497.1999999997,3863810.44,4590.0,0.63,53,53,90,5
2019-02-06,1111.6,3837243.1999999997,3904606.1599999997,3913943.5999999996,3799004.1599999997,13160.0,-1.73,78,40,88,5
2019-02-07,1116.8,3837436.4799999995,3855081.92,3866696.64,3829842.24,4800.0,-0.46,78,56,80,5
2019-02-08,1123.4,4183541.6000000006,3863372.6,4268470.640000001,3850790.5200000005,31150.0,8.38,71,66,83,5
2019-02-09,1123.4,4177250.5600000005,4183653.9400000004,4200504.94,4143997.9200000004,6740.0,-0.15,54,42,76,5
2019-02-10,1123.4,4208593.420000001,4177138.2200000007,4216681.9,4119620.14,9970.0,0.75,59,36,71,4
2019-02-11,1124.5,4139396.9499999997,4216537.649999999,4216537.649999999,4129164.0,7800.0,-1.74,66,47,77,4
2019-02-12,1124.5,4154127.9,4139284.5,4192136.0,4099139.85,11340.0,0.36,70,48,74,4
2019-02-13,1124.6,4122896.0599999996,4154384.8599999994,4200830.84,4105239.84,11760.0,-0.76,65,31,76,5
2019-02-14,1121.7,4101720.39,4111591.35,4129089.87,4084221.87,7530.0,-0.26,70,44,74,5
2019-02-15,1125.0,4128750.0,4113787.5,4180837.5,4100062.5,7810.0,0.36,68,39,69,5
2019-02-16,1125.0,4135950.0,4128862.5,4190512.5,4124250.0,7520.0,0.18,58,34,64,4
2019-02-17,1125.0,4201312.5,4136062.5,4262400.0,4127512.5,14070.0,1.58,70,47,63,4
2019-02-18,1127.7,4486103.37,4211395.65,4533241.23,4199442.03,37620.0,6.52,81,62,89,5
2019-02-19,1124.7,4487440.53,4474506.48,4590350.58,4435141.98,24300.0,0.3,92,72,94,6
2019-02-20,1127.5,4572012.5,4498612.25,4588925.0,4475273.0,15250.0,1.63,100,58,88,5
2019-02-21,1122.6,4500278.88,4550683.619999999,4627357.199999999,4462671.78,15480.0,-1.14,87,58,81,5
2019-02-22,1124.4,4563152.5200000005,4507494.720000001,4580805.600000001,4487817.720000001,14210.0,1.23,79,56,81,5
2019-02-23,1124.4,4735635.48,4563040.08,4784322.0,4513903.800000001,21530.0,3.78,75,41,81,5
2019-02-24,1124.4,4308700.800000001,4736197.680000001,4815130.56,4286212.800000001,36090.0,-9.02,82,42,100,5
2019-02-25,1125.7,4414770.260000001,4305802.5,4463400.5,4305802.5,10410.0,2.34,72,43,88,8
2019-02-26,1120.8,4367533.44,4392751.44,4409339.279999999,4337944.32,5110.0,-0.64,65,46,77,9
2019-02-27,1118.3,4364389.409999999,4357791.44,4399392.2,4212636.1,12030.0,0.15,47,36,72,6
2019-02-28,1117.8,4352713.2,4359531.779999999,4457786.399999999,4331475.0,12100.0,-0.22,64,47,72,6
2019-03-01,1117.8,4375069.2,4352713.2,4413856.859999999,4351595.399999999,4760.0,0.51,64,45,92,9
2019-03-02,1117.8,4373951.399999999,4376187.0,4386247.2,4303530.0,5110.0,-0.03,65,30,81,7
2019-03-03,1117.8,4342429.44,4373951.399999999,4385576.52,4311019.26,2880.0,-0.72,71,32,84,6
2019-03-04,1119.9,4255620.0,4350587.5200000005,4376681.19,4218775.29,10180.0,-2.18,88,54,96,6
2019-03-05,1125.0,4445550.0,4275000.0,4462762.5,4259475.0,10800.0,3.99,87,52,97,6
2019-03-06,1125.8,4448486.12,4448711.279999999,4485299.779999999,4404579.92,6590.0,-0.01,85,50,97,6
2019-03-07,1127.8,4471388.659999999,4456501.7,4499470.88,4438682.46,7640.0,0.34,79,47,97,6
2019-03-08,1128.3,4446066.149999999,4473371.01,4536781.47,4359412.71,9360.0,-0.61,61,53,86,7
2019-03-09,1128.3,4532719.59,4446066.149999999,4565327.46,4438619.37,7380.0,1.95,79,70,92,6
2019-03-10,1128.3,4513200.0,4532719.59,4532719.59,4470098.94,4670.0,-0.43,60,54,86,5
2019-03-11,1134.0,4478166.0,4536000.0,4546432.8,4446073.8,6610.0,-1.28,85,77,94,6
2019-03-12,1134.5,4485926.45,4482069.149999999,4514742.75,4419104.399999999,7630.0,0.13,67,80,95,6
2019-03-13,1128.7,4455994.73,4463895.63,4483309.2700000005,4430260.37,5510.0,-0.16,72,71,91,6
2019-03-14,1131.5,4467501.45,4465125.3,4526113.149999999,4393388.2,8300.0,0.01,73,65,86,6
2019-03-15,1132.7,4534311.37,4472239.41,4543259.7,4472239.41,6720.0,1.39,78,61,89,6
2019-03-16,1132.7,4630477.600000001,4534311.37,4703763.29,4534311.37,13940.0,2.12,84,36,89,6
2019-03-17,1132.7,4608843.03,4630477.600000001,4630817.41,4577353.97,3380.0,-0.47,71,50,85,5
2019-03-18,1136.1,4627903.35,4622790.899999999,4680618.39,4584845.159999999,3680.0,0.11,82,63,94,7
2019-03-19,1133.7,4653498.39,4618353.69,4668576.600000001,4598967.42,5550.0,0.77,91,78,98,6
2019-03-20,1130.9,4667450.48,4641892.140000001,4677628.58,4607173.510000001,7820.0,0.55,76,46,97,6
2019-03-21,1130.4,4572241.920000001,4665386.88,4678386.48,4527478.08,11820.0,-2.0,79,66,100,6
2019-03-22,1125.8,4554198.74,4553635.84,4575926.68,4542715.58,4840.0,0.01,79,64,90,5
2019-03-23,1125.8,4574350.56,4554086.159999999,4589098.54,4546543.3,4370.0,0.44,60,59,85,6
2019-03-24,1125.8,4549808.12,4574125.399999999,4574350.56,4516146.7,3360.0,-0.54,62,44,82,5
2019-03-25,1129.8,4485306.0,4565973.72,4575577.02,4450395.18,6700.0,-1.77,71,58,87,6
2019-03-26,1134.9,4530180.33,4505553.0,4533698.5200000005,4483989.9,5090.0,0.55,64,54,88,6
2019-03-27,1132.1,4644440.25,4520135.669999999,4652478.16,4505305.159999999,7930.0,2.78,100,53,99,8
2019-03-28,1134.7,4643873.22,4655333.69,4656808.8,4614144.08,6220.0,-0.24,74,64,95,7
2019-03-29,1137.8,4754866.2,4656560.279999999,4765106.399999999,4647571.659999999,8650.0,2.11,71,61,96,8
2019-03-30,1137.8,4739050.78,4754979.98,4790138.0,4684550.159999999,6630.0,-0.33,65,56,86,6
