timestamp,Exchange Rate,close,open,high,low,volume,change
2012-03-19,1124.4,5284.68,5284.68,5284.68,5284.68,,-11.17
2012-03-20,1123.0,5390.4,5390.4,5390.4,5390.4,,3.2
2012-03-21,1123.1,5390.879999999999,5390.879999999999,5390.879999999999,5390.879999999999,,0.0
2012-03-22,1127.4,5298.780000000001,5298.780000000001,5298.780000000001,5298.780000000001,,-2.29
2012-03-23,1130.3,5312.41,5312.41,5312.41,5312.41,,0.0
2012-03-24,1130.3,5312.41,5312.41,5312.41,5312.41,,0.0
2012-03-25,1130.3,5199.379999999999,5199.379999999999,5199.379999999999,5199.379999999999,,-2.78
2012-03-26,1133.8,5215.48,5215.48,5215.48,5215.48,,1.54
2012-03-27,1138.1,5462.879999999999,5462.879999999999,5462.879999999999,5462.879999999999,,4.11
2012-03-28,1136.8,5456.639999999999,5456.639999999999,5456.639999999999,5456.639999999999,,0.0
2012-03-29,1137.2,5458.56,5458.56,5458.56,5458.56,,0.0
2012-03-30,1137.8,5575.22,5575.22,5575.22,5575.22,,1.04
2012-03-31,1137.8,5575.22,5575.22,5575.22,5575.22,,0.0
2012-04-01,1137.8,5461.44,5461.44,5461.44,5461.44,,-1.63
2012-04-02,1134.2,5671.0,5671.0,5671.0,5671.0,,2.9
2012-04-03,1128.1,5527.69,5527.69,5527.69,5527.69,,0.0
2012-04-04,1123.4,5504.660000000001,5504.660000000001,5504.660000000001,5504.660000000001,,0.0
2012-04-05,1127.8,5526.22,5526.22,5526.22,5526.22,,0.0
2012-04-06,1129.5,5534.55,5534.55,5534.55,5534.55,,0.0
2012-04-07,1129.5,5308.650000000001,5308.650000000001,5308.650000000001,5308.650000000001,,-5.25
2012-04-08,1129.5,5421.599999999999,5421.599999999999,5421.599999999999,5421.599999999999,,2.13
2012-04-09,1130.7,5540.43,5540.43,5540.43,5540.43,,1.67
2012-04-10,1137.6,5460.48,5460.48,5460.48,5460.48,,0.0
2012-04-11,1137.6,5574.24,5574.24,5574.24,5574.24,,1.86
2012-04-12,1137.9,5575.710000000001,5575.710000000001,5575.710000000001,5575.710000000001,,0.0
2012-04-13,1142.3,5597.27,5597.27,5597.27,5597.27,,0.0
2012-04-14,1142.3,5711.5,5711.5,5711.5,5711.5,,0.0
2012-04-15,1142.3,5711.5,5711.5,5711.5,5711.5,,0.0
2012-04-16,1134.1,5557.09,5557.09,5557.09,5557.09,,0.0
2012-04-17,1137.7,5688.5,5688.5,5688.5,5688.5,,1.01
2012-04-18,1138.9,5808.39,5808.39,5808.39,5808.39,,2.81
2012-04-19,1136.6,5796.659999999999,5796.659999999999,5796.659999999999,5796.659999999999,,0.0
2012-04-20,1140.5,6044.65,6044.65,6044.65,6044.65,,4.09
2012-04-21,1140.5,6044.65,6044.65,6044.65,6044.65,,-1.68
2012-04-22,1140.5,5930.6,5930.6,5930.6,5930.6,,-1.14
2012-04-23,1140.2,5701.0,5701.0,5701.0,5701.0,,-4.62
2012-04-24,1138.9,5808.39,5808.39,5808.39,5808.39,,2.82
2012-04-25,1141.2,5820.12,5820.12,5820.12,5820.12,,0.0
2012-04-26,1139.4,5810.9400000000005,5810.9400000000005,5810.9400000000005,5810.9400000000005,,0.0
2012-04-27,1137.8,5802.78,5802.78,5802.78,5802.78,,0.0
2012-04-28,1137.8,5689.0,5689.0,5689.0,5689.0,,-2.54
2012-04-29,1137.8,5575.22,5575.22,5575.22,5575.22,,-1.61
2012-04-30,1134.2,5557.580000000001,5557.580000000001,5557.580000000001,5557.580000000001,,0.0
2012-05-01,1134.2,5671.0,5671.0,5671.0,5671.0,,1.01
2012-05-02,1131.6,5771.159999999999,5771.159999999999,5771.159999999999,5771.159999999999,,1.4
2012-05-03,1126.9,5747.1900000000005,5747.1900000000005,5747.1900000000005,5747.1900000000005,,1.18
2012-05-04,1130.0,5763.0,5763.0,5763.0,5763.0,,-1.17
2012-05-05,1130.0,5763.0,5763.0,5763.0,5763.0,,0.0
2012-05-06,1130.0,5763.0,5763.0,5763.0,5763.0,,0.0
2012-05-07,1131.5,5770.65,5770.65,5770.65,5770.65,,0.0
2012-05-08,1138.9,5808.39,5808.39,5808.39,5808.39,,0.0
2012-05-09,1135.7,5678.5,5678.5,5678.5,5678.5,,0.0
2012-05-10,1140.0,5472.0,5472.0,5472.0,5472.0,,-3.77
2012-05-11,1142.5,5712.5,5712.5,5712.5,5712.5,,2.27
2012-05-12,1142.5,5598.25,5598.25,5598.25,5598.25,,0.0
2012-05-13,1142.5,5598.25,5598.25,5598.25,5598.25,,0.0
2012-05-14,1145.2,5726.0,5726.0,5726.0,5726.0,,1.62
2012-05-15,1148.7,5743.5,5743.5,5743.5,5743.5,,0.0
2012-05-16,1154.1,5885.909999999999,5885.909999999999,5885.909999999999,5885.909999999999,,1.19
2012-05-17,1161.9,5925.69,5925.69,5925.69,5925.69,,0.0
2012-05-18,1163.2,5932.32,5932.32,5932.32,5932.32,,0.0
2012-05-19,1163.2,5932.32,5932.32,5932.32,5932.32,,0.0
2012-05-20,1163.2,5932.32,5932.32,5932.32,5932.32,,0.0
2012-05-21,1173.1,5982.8099999999995,5982.8099999999995,5982.8099999999995,5982.8099999999995,,0.0
2012-05-22,1166.7,5950.17,5950.17,5950.17,5950.17,,0.0
2012-05-23,1163.9,5935.89,5935.89,5935.89,5935.89,,0.0
2012-05-24,1171.7,5975.67,5975.67,5975.67,5975.67,,0.0
2012-05-25,1177.2,6121.4400000000005,6121.4400000000005,6121.4400000000005,6121.4400000000005,,0.0
2012-05-26,1177.2,6003.72,6003.72,6003.72,6003.72,,-0.97
2012-05-27,1177.2,6003.72,6003.72,6003.72,6003.72,,0.0
2012-05-28,1177.2,6003.72,6003.72,6003.72,6003.72,,0.0
2012-05-29,1180.4,6138.080000000001,6138.080000000001,6138.080000000001,6138.080000000001,,0.0
2012-05-30,1178.6,6010.859999999999,6010.859999999999,6010.859999999999,6010.859999999999,,0.0
2012-05-31,1177.8,6124.56,6124.56,6124.56,6124.56,,0.0
2012-06-01,1181.6,6262.48,6262.48,6262.48,6262.48,,1.74
2012-06-02,1181.6,6262.48,6262.48,6262.48,6262.48,,0.0
2012-06-03,1181.6,6144.32,6144.32,6144.32,6144.32,,0.0
2012-06-04,1180.3,6255.589999999999,6255.589999999999,6255.589999999999,6255.589999999999,,1.15
2012-06-05,1181.8,6381.72,6381.72,6381.72,6381.72,,3.23
2012-06-06,1181.8,6499.9,6499.9,6499.9,6499.9,,0.0
2012-06-07,1178.4,6599.04,6599.04,6599.04,6599.04,,2.38
2012-06-08,1170.7,6555.92,6555.92,6555.92,6555.92,,0.0
2012-06-09,1170.7,6555.92,6555.92,6555.92,6555.92,,-1.24
2012-06-10,1170.7,6438.85,6438.85,6438.85,6438.85,,-1.62
2012-06-11,1173.0,6568.799999999999,6568.799999999999,6568.799999999999,6568.799999999999,,1.83
2012-06-12,1167.0,6651.900000000001,6651.900000000001,6651.900000000001,6651.900000000001,,2.33
2012-06-13,1170.5,6905.950000000001,6905.950000000001,6905.950000000001,6905.950000000001,,4.04
2012-06-14,1167.8,6890.02,6890.02,6890.02,6890.02,,0.0
2012-06-15,1166.8,7584.2,7584.2,7584.2,7584.2,,9.24
2012-06-16,1166.8,7467.52,7467.52,7467.52,7467.52,,-1.54
2012-06-17,1166.8,7234.16,7234.16,7234.16,7234.16,,-3.75
2012-06-18,1164.0,7333.2,7333.2,7333.2,7333.2,,2.44
2012-06-19,1158.4,7529.6,7529.6,7529.6,7529.6,,3.01
2012-06-20,1158.2,7759.9400000000005,7759.9400000000005,7759.9400000000005,7759.9400000000005,,2.62
2012-06-21,1152.7,7723.09,7723.09,7723.09,7723.09,,0.0
2012-06-22,1150.1,7590.659999999999,7590.659999999999,7590.659999999999,7590.659999999999,,-1.95
2012-06-23,1150.1,7360.639999999999,7360.639999999999,7360.639999999999,7360.639999999999,,-1.83
2012-06-24,1150.1,7245.629999999999,7245.629999999999,7245.629999999999,7245.629999999999,,-1.24
2012-06-25,1157.2,7290.36,7290.36,7290.36,7290.36,,0.0
2012-06-26,1160.8,7429.12,7429.12,7429.12,7429.12,,1.9
2012-06-27,1159.9,7771.330000000001,7771.330000000001,7771.330000000001,7771.330000000001,,3.58
2012-06-28,1157.1,7636.859999999999,7636.859999999999,7636.859999999999,7636.859999999999,,0.0
2012-06-29,1153.8,7730.46,7730.46,7730.46,7730.46,,0.0
2012-06-30,1153.8,7730.46,7730.46,7730.46,7730.46,,0.0
2012-07-01,1153.8,7615.079999999999,7615.079999999999,7615.079999999999,7615.079999999999,,-0.9
2012-07-02,1151.9,7832.92,7832.92,7832.92,7832.92,,1.96
2012-07-03,1143.7,7319.68,7319.68,7319.68,7319.68,,-4.59
2012-07-04,1141.6,7420.4,7420.4,7420.4,7420.4,,0.93
2012-07-05,1135.3,7606.51,7606.51,7606.51,7606.51,,2.46
2012-07-06,1136.5,7614.55,7614.55,7614.55,7614.55,,0.0
2012-07-07,1136.5,7728.2,7728.2,7728.2,7728.2,,1.65
2012-07-08,1136.5,7728.2,7728.2,7728.2,7728.2,,0.0
2012-07-09,1138.4,7968.800000000001,7968.800000000001,7968.800000000001,7968.800000000001,,3.24
2012-07-10,1142.4,8225.28,8225.28,8225.28,8225.28,,2.56
2012-07-11,1143.1,8230.32,8230.32,8230.32,8230.32,,0.0
2012-07-12,1144.1,8923.98,8923.98,8923.98,8923.98,,8.53
2012-07-13,1145.8,8822.66,8822.66,8822.66,8822.66,,-1.16
2012-07-14,1145.8,8593.5,8593.5,8593.5,8593.5,,-1.69
2012-07-15,1145.8,8708.08,8708.08,8708.08,8708.08,,1.06
2012-07-16,1151.4,9786.900000000001,9786.900000000001,9786.900000000001,9786.900000000001,,11.55
2012-07-17,1147.6,10098.88,10098.88,10098.88,10098.88,,3.53
2012-07-18,1143.5,10405.85,10405.85,10405.85,10405.85,,3.52
2012-07-19,1140.2,10147.78,10147.78,10147.78,10147.78,,-2.63
2012-07-20,1138.6,9678.099999999999,9678.099999999999,9678.099999999999,9678.099999999999,,-3.95
2012-07-21,1138.6,10133.539999999999,10133.539999999999,10133.539999999999,10133.539999999999,,3.87
2012-07-22,1138.6,9564.24,9564.24,9564.24,9564.24,,-4.97
2012-07-23,1140.7,9581.880000000001,9581.880000000001,9581.880000000001,9581.880000000001,,0.0
2012-07-24,1146.9,9863.34,9863.34,9863.34,9863.34,,1.78
2012-07-25,1148.1,10103.28,10103.28,10103.28,10103.28,,2.33
2012-07-26,1150.9,10243.010000000002,10243.010000000002,10243.010000000002,10243.010000000002,,1.14
2012-07-27,1147.2,10210.08,10210.08,10210.08,10210.08,,0.0
2012-07-28,1147.2,10210.08,10210.08,10210.08,10210.08,,0.0
2012-07-29,1147.2,9980.64,9980.64,9980.64,9980.64,,-2.02
2012-07-30,1139.9,10373.09,10373.09,10373.09,10373.09,,4.48
2012-07-31,1136.2,10680.28,10680.28,10680.28,10680.28,,2.75
2012-08-01,1133.2,10878.72,10878.72,10878.72,10878.72,,2.14
2012-08-02,1127.6,11839.8,11839.8,11839.8,11839.8,,10.26
2012-08-03,1130.4,12434.400000000001,12434.400000000001,12434.400000000001,12434.400000000001,,4.18
2012-08-04,1130.4,12434.400000000001,12434.400000000001,12434.400000000001,12434.400000000001,,0.0
2012-08-05,1130.4,12321.36,12321.36,12321.36,12321.36,,-1.0
2012-08-06,1135.6,12378.039999999999,12378.039999999999,12378.039999999999,12378.039999999999,,0.0
2012-08-07,1126.5,12504.15,12504.15,12504.15,12504.15,,2.21
2012-08-08,1127.3,12513.029999999999,12513.029999999999,12513.029999999999,12513.029999999999,,0.0
2012-08-09,1128.0,12520.8,12520.8,12520.8,12520.8,,0.0
2012-08-10,1126.2,12838.68,12838.68,12838.68,12838.68,,2.98
2012-08-11,1126.2,12951.300000000001,12951.300000000001,12951.300000000001,12951.300000000001,,1.05
2012-08-12,1126.2,13063.92,13063.92,13063.92,13063.92,,0.96
2012-08-13,1128.1,13537.199999999999,13537.199999999999,13537.199999999999,13537.199999999999,,3.61
2012-08-14,1131.2,13800.64,13800.64,13800.64,13800.64,,1.25
2012-08-15,1131.2,15044.960000000001,15044.960000000001,15044.960000000001,15044.960000000001,,8.7
2012-08-16,1129.3,15245.55,15245.55,15245.55,15245.55,,1.89
2012-08-17,1133.1,13143.96,13143.96,13143.96,13143.96,,-14.22
2012-08-18,1133.1,13143.96,13143.96,13143.96,13143.96,,0.0
2012-08-19,1133.1,9064.8,9064.8,9064.8,9064.8,,-31.09
2012-08-20,1133.3,11446.33,11446.33,11446.33,11446.33,,26.25
2012-08-21,1135.5,11241.45,11241.45,11241.45,11241.45,,-1.88
2012-08-22,1132.5,11098.5,11098.5,11098.5,11098.5,,-1.01
2012-08-23,1133.5,11448.35,11448.35,11448.35,11448.35,,2.96
2012-08-24,1130.8,11986.48,11986.48,11986.48,11986.48,,4.95
2012-08-25,1130.8,11873.4,11873.4,11873.4,11873.4,,-0.75
2012-08-26,1130.8,11986.48,11986.48,11986.48,11986.48,,0.86
2012-08-27,1133.7,12357.330000000002,12357.330000000002,12357.330000000002,12357.330000000002,,3.2
2012-08-28,1135.6,12378.039999999999,12378.039999999999,12378.039999999999,12378.039999999999,,0.0
2012-08-29,1137.2,12395.480000000001,12395.480000000001,12395.480000000001,12395.480000000001,,0.0
2012-08-30,1134.0,12247.2,12247.2,12247.2,12247.2,,-1.28
2012-08-31,1134.6,11572.919999999998,11572.919999999998,11572.919999999998,11572.919999999998,,-5.75
2012-09-01,1134.6,11346.0,11346.0,11346.0,11346.0,,-1.87
2012-09-02,1134.6,11572.919999999998,11572.919999999998,11572.919999999998,11572.919999999998,,2.31
2012-09-03,1134.4,11911.2,11911.2,11911.2,11911.2,,3.24
2012-09-04,1131.8,11770.72,11770.72,11770.72,11770.72,,-1.42
2012-09-05,1131.8,12449.8,12449.8,12449.8,12449.8,,5.97
2012-09-06,1135.0,12712.0,12712.0,12712.0,12712.0,,1.64
2012-09-07,1134.6,12480.599999999999,12480.599999999999,12480.599999999999,12480.599999999999,,-1.61
2012-09-08,1134.6,12480.599999999999,12480.599999999999,12480.599999999999,12480.599999999999,,0.0
2012-09-09,1134.6,12480.599999999999,12480.599999999999,12480.599999999999,12480.599999999999,,0.0
2012-09-10,1130.5,12661.599999999999,12661.599999999999,12661.599999999999,12661.599999999999,,1.36
2012-09-11,1128.6,12753.18,12753.18,12753.18,12753.18,,1.43
2012-09-12,1129.3,12874.02,12874.02,12874.02,12874.02,,0.0
2012-09-13,1126.2,12838.68,12838.68,12838.68,12838.68,,0.0
2012-09-14,1127.8,13195.259999999998,13195.259999999998,13195.259999999998,13195.259999999998,,2.37
2012-09-15,1127.8,13308.04,13308.04,13308.04,13308.04,,0.69
2012-09-16,1127.8,13420.82,13420.82,13420.82,13420.82,,1.02
2012-09-17,1120.4,13332.760000000002,13332.760000000002,13332.760000000002,13332.760000000002,,0.0
2012-09-18,1115.0,13714.5,13714.5,13714.5,13714.5,,3.03
2012-09-19,1117.7,14083.02,14083.02,14083.02,14083.02,,2.61
2012-09-20,1117.1,13740.33,13740.33,13740.33,13740.33,,-2.31
2012-09-21,1118.2,13865.68,13865.68,13865.68,13865.68,,0.73
2012-09-22,1118.2,13642.039999999999,13642.039999999999,13642.039999999999,13642.039999999999,,-1.05
2012-09-23,1118.2,13642.039999999999,13642.039999999999,13642.039999999999,13642.039999999999,,-0.41
2012-09-24,1119.4,13544.740000000002,13544.740000000002,13544.740000000002,13544.740000000002,,-0.74
2012-09-25,1119.8,13661.56,13661.56,13661.56,13661.56,,0.83
2012-09-26,1118.6,13758.779999999999,13758.779999999999,13758.779999999999,13758.779999999999,,0.57
2012-09-27,1120.7,13784.61,13784.61,13784.61,13784.61,,0.0
2012-09-28,1118.6,13870.64,13870.64,13870.64,13870.64,,0.65
2012-09-29,1118.6,13870.64,13870.64,13870.64,13870.64,,0.0
2012-09-30,1118.6,13870.64,13870.64,13870.64,13870.64,,0.0
2012-10-01,1118.6,13870.64,13870.64,13870.64,13870.64,,0.0
2012-10-02,1112.9,14245.120000000003,14245.120000000003,14245.120000000003,14245.120000000003,,3.55
2012-10-03,1112.9,14356.410000000002,14356.410000000002,14356.410000000002,14356.410000000002,,0.39
2012-10-04,1112.7,14353.830000000002,14353.830000000002,14353.830000000002,14353.830000000002,,0.0
2012-10-05,1113.3,14138.909999999998,14138.909999999998,14138.909999999998,14138.909999999998,,-1.25
2012-10-06,1113.3,13916.25,13916.25,13916.25,13916.25,,-1.5
2012-10-07,1113.3,13136.94,13136.94,13136.94,13136.94,,-5.6
2012-10-08,1110.6,13105.08,13105.08,13105.08,13105.08,,0.0
2012-10-09,1111.3,13224.47,13224.47,13224.47,13224.47,,0.93
2012-10-10,1110.6,13438.259999999998,13438.259999999998,13438.259999999998,13438.259999999998,,1.93
2012-10-11,1114.3,13371.599999999999,13371.599999999999,13371.599999999999,13371.599999999999,,-0.74
2012-10-12,1115.4,13384.800000000001,13384.800000000001,13384.800000000001,13384.800000000001,,0.0
2012-10-13,1115.4,13273.260000000002,13273.260000000002,13273.260000000002,13273.260000000002,,-1.17
2012-10-14,1115.4,13050.18,13050.18,13050.18,13050.18,,-1.01
2012-10-15,1111.1,13110.98,13110.98,13110.98,13110.98,,0.85
2012-10-16,1112.1,13233.99,13233.99,13233.99,13233.99,,0.0
2012-10-17,1107.1,13063.779999999999,13063.779999999999,13063.779999999999,13063.779999999999,,0.0
2012-10-18,1105.0,13149.5,13149.5,13149.5,13149.5,,1.1
2012-10-19,1104.8,12926.159999999998,12926.159999999998,12926.159999999998,12926.159999999998,,-1.68
2012-10-20,1104.8,12926.159999999998,12926.159999999998,12926.159999999998,12926.159999999998,,0.0
2012-10-21,1104.8,12815.679999999998,12815.679999999998,12815.679999999998,12815.679999999998,,-0.94
2012-10-22,1105.3,12932.009999999998,12932.009999999998,12932.009999999998,12932.009999999998,,0.69
2012-10-23,1105.1,12819.159999999998,12819.159999999998,12819.159999999998,12819.159999999998,,-0.51
2012-10-24,1102.3,12786.679999999998,12786.679999999998,12786.679999999998,12786.679999999998,,0.0
2012-10-25,1103.7,12030.330000000002,12030.330000000002,12030.330000000002,12030.330000000002,,-6.78
2012-10-26,1101.4,11234.28,11234.28,11234.28,11234.28,,-6.35
2012-10-27,1101.4,11344.420000000002,11344.420000000002,11344.420000000002,11344.420000000002,,0.88
2012-10-28,1101.4,11784.98,11784.98,11784.98,11784.98,,4.29
2012-10-29,1096.5,11622.9,11622.9,11622.9,11622.9,,-0.93
2012-10-30,1095.9,11945.310000000001,11945.310000000001,11945.310000000001,11945.310000000001,,2.74
2012-10-31,1094.1,12253.919999999998,12253.919999999998,12253.919999999998,12253.919999999998,,2.85
2012-11-01,1090.6,11560.359999999999,11560.359999999999,11560.359999999999,11560.359999999999,,-5.63
2012-11-02,1090.9,11454.45,11454.45,11454.45,11454.45,,-0.95
2012-11-03,1090.9,11563.54,11563.54,11563.54,11563.54,,1.62
2012-11-04,1090.9,11781.720000000001,11781.720000000001,11781.720000000001,11781.720000000001,,1.5
2012-11-05,1091.2,11784.960000000001,11784.960000000001,11784.960000000001,11784.960000000001,,-0.46
2012-11-06,1091.7,11899.53,11899.53,11899.53,11899.53,,1.4
2012-11-07,1091.5,11897.35,11897.35,11897.35,11897.35,,0.0
2012-11-08,1087.1,11849.39,11849.39,11849.39,11849.39,,0.0
2012-11-09,1088.2,11752.560000000001,11752.560000000001,11752.560000000001,11752.560000000001,,-1.01
2012-11-10,1088.2,11861.380000000001,11861.380000000001,11861.380000000001,11861.380000000001,,0.74
2012-11-11,1088.2,11861.380000000001,11861.380000000001,11861.380000000001,11861.380000000001,,0.0
2012-11-12,1089.6,11985.599999999999,11985.599999999999,11985.599999999999,11985.599999999999,,1.29
2012-11-13,1088.4,11863.560000000001,11863.560000000001,11863.560000000001,11863.560000000001,,-0.54
2012-11-14,1090.3,11884.27,11884.27,11884.27,11884.27,,0.0
2012-11-15,1087.3,12177.759999999998,12177.759999999998,12177.759999999998,12177.759999999998,,2.28
2012-11-16,1086.7,12823.060000000001,12823.060000000001,12823.060000000001,12823.060000000001,,4.91
2012-11-17,1086.7,12823.060000000001,12823.060000000001,12823.060000000001,12823.060000000001,,0.0
2012-11-18,1086.7,12605.72,12605.72,12605.72,12605.72,,-1.19
2012-11-19,1089.3,12853.74,12853.74,12853.74,12853.74,,1.29
2012-11-20,1086.9,12716.73,12716.73,12716.73,12716.73,,-0.59
2012-11-21,1083.0,12779.400000000001,12779.400000000001,12779.400000000001,12779.400000000001,,0.0
2012-11-22,1083.2,13431.68,13431.68,13431.68,13431.68,,5.52
2012-11-23,1084.1,13334.43,13334.43,13334.43,13334.43,,-0.64
2012-11-24,1084.1,13442.84,13442.84,13442.84,13442.84,,0.57
2012-11-25,1084.1,13551.249999999998,13551.249999999998,13551.249999999998,13551.249999999998,,0.56
2012-11-26,1086.3,13361.49,13361.49,13361.49,13361.49,,-1.84
2012-11-27,1084.9,13235.78,13235.78,13235.78,13235.78,,-0.41
2012-11-28,1084.1,13442.84,13442.84,13442.84,13442.84,,1.23
2012-11-29,1085.4,13458.960000000001,13458.960000000001,13458.960000000001,13458.960000000001,,0.81
2012-11-30,1084.7,13667.22,13667.22,13667.22,13667.22,,0.88
2012-12-01,1084.7,13667.22,13667.22,13667.22,13667.22,,0.0
2012-12-02,1084.7,13558.75,13558.75,13558.75,13558.75,,-0.48
2012-12-03,1083.2,13756.64,13756.64,13756.64,13756.64,,1.44
2012-12-04,1083.5,14518.9,14518.9,14518.9,14518.9,,5.76
2012-12-05,1083.7,14521.580000000002,14521.580000000002,14521.580000000002,14521.580000000002,,0.0
2012-12-06,1082.5,14397.25,14397.25,14397.25,14397.25,,-0.6
2012-12-07,1082.7,14616.45,14616.45,14616.45,14616.45,,1.5
2012-12-08,1082.7,14508.18,14508.18,14508.18,14508.18,,-0.59
2012-12-09,1082.7,14508.18,14508.18,14508.18,14508.18,,0.0
2012-12-10,1082.6,14506.839999999998,14506.839999999998,14506.839999999998,14506.839999999998,,0.0
2012-12-11,1079.4,14679.84,14679.84,14679.84,14679.84,,0.97
2012-12-12,1077.3,14759.009999999998,14759.009999999998,14759.009999999998,14759.009999999998,,1.03
2012-12-13,1075.7,14737.09,14737.09,14737.09,14737.09,,0.0
2012-12-14,1072.3,14583.279999999999,14583.279999999999,14583.279999999999,14583.279999999999,,-0.73
2012-12-15,1072.3,14476.05,14476.05,14476.05,14476.05,,-0.81
2012-12-16,1072.3,14261.59,14261.59,14261.59,14261.59,,-1.41
2012-12-17,1073.9,14282.870000000003,14282.870000000003,14282.870000000003,14282.870000000003,,-0.38
2012-12-18,1072.9,14269.570000000002,14269.570000000002,14269.570000000002,14269.570000000002,,0.38
2012-12-19,1072.9,14591.44,14591.44,14591.44,14591.44,,2.26
2012-12-20,1071.8,14469.3,14469.3,14469.3,14469.3,,-0.59
2012-12-21,1073.4,14490.900000000001,14490.900000000001,14490.900000000001,14490.900000000001,,0.0
2012-12-22,1073.4,14383.560000000001,14383.560000000001,14383.560000000001,14383.560000000001,,-0.96
2012-12-23,1073.4,14276.220000000001,14276.220000000001,14276.220000000001,14276.220000000001,,-0.45
2012-12-24,1075.4,14410.360000000002,14410.360000000002,14410.360000000002,14410.360000000002,,0.53
2012-12-25,1075.4,14410.360000000002,14410.360000000002,14410.360000000002,14410.360000000002,,0.0
2012-12-26,1074.8,14509.8,14509.8,14509.8,14509.8,,0.9
2012-12-27,1073.8,14388.92,14388.92,14388.92,14388.92,,-0.37
2012-12-28,1072.5,14371.5,14371.5,14371.5,14371.5,,0.0
2012-12-29,1072.5,14371.5,14371.5,14371.5,14371.5,,0.0
2012-12-30,1072.5,14371.5,14371.5,14371.5,14371.5,,0.37
2012-12-31,1071.1,14459.849999999999,14459.849999999999,14459.849999999999,14459.849999999999,,0.45
2013-01-01,1071.1,14245.63,14245.63,14245.63,14245.63,,-1.55
