timestamp,Exchange Rate,close,open,high,low,volume,change
2017-08-12,1141.1,4482000.0,4177000.0,4500000.0,4111000.0,42730.0,7.3
2017-08-13,1141.1,4720000.0,4482000.0,5080000.0,4300000.0,73720.0,5.31
2017-08-14,1146.3,4957000.0,4720000.0,4960000.0,4560000.0,48360.0,5.02
2017-08-15,1146.3,4869000.0,4957000.0,5140000.0,4511000.0,71810.0,-1.78
2017-08-16,1138.2,4952000.0,4869000.0,4965000.0,4612000.0,45460.0,1.7
2017-08-17,1139.6,4851000.0,4952000.0,5055000.0,4850000.0,35200.0,-2.04
2017-08-18,1135.9,4771000.0,4851000.0,4952000.0,4677000.0,27040.0,-1.65
2017-08-19,1135.9,4809000.0,4771000.0,4900000.0,4601000.0,34440.0,0.8
2017-08-20,1135.9,4730000.0,4809000.0,4849000.0,4723000.0,15010.0,-1.64
2017-08-21,1142.0,4515000.0,4730000.0,4757000.0,4510000.0,22990.0,-4.55
2017-08-22,1138.3,4598000.0,4515000.0,4635000.0,4090000.0,30000.0,1.84
2017-08-23,1135.6,4682000.0,4598000.0,4796000.0,4555000.0,20640.0,1.83
2017-08-24,1130.9,4841000.0,4682000.0,4961000.0,4658000.0,18160.0,3.4
2017-08-25,1127.3,4910000.0,4841000.0,4973000.0,4830000.0,15820.0,1.43
2017-08-26,1127.3,4913000.0,4910000.0,4919000.0,4852000.0,8820.0,0.06
2017-08-27,1127.3,4887000.0,4913000.0,4959000.0,4880000.0,8710.0,-0.53
2017-08-28,1129.2,4910000.0,4887000.0,4916000.0,4770000.0,14890.0,0.47
2017-08-29,1120.4,5091000.0,4910000.0,5139000.0,4880000.0,17350.0,3.69
2017-08-30,1126.2,5056000.0,5091000.0,5170000.0,4975000.0,12500.0,-0.69
2017-08-31,1122.8,5184000.0,5056000.0,5218000.0,5046000.0,11190.0,2.53
2017-09-01,1125.8,5355000.0,5184000.0,5356000.0,5179000.0,12910.0,3.3
2017-09-02,1125.8,5105000.0,5355000.0,5510000.0,4860000.0,20360.0,-4.67
2017-09-03,1125.8,5141000.0,5105000.0,5295000.0,4900000.0,15600.0,0.71
2017-09-04,1122.7,4801000.0,5141000.0,5144000.0,4680000.0,19060.0,-6.61
2017-09-05,1131.5,4962000.0,4801000.0,5047000.0,4250000.0,25890.0,3.35
2017-09-06,1131.3,5068000.0,4962000.0,5097000.0,4906000.0,15780.0,2.14
2017-09-07,1133.7,5082000.0,5068000.0,5140000.0,4950000.0,12920.0,0.28
2017-09-08,1129.6,4934000.0,5082000.0,5118000.0,4700000.0,17310.0,-2.91
2017-09-09,1129.6,4870000.0,4934000.0,4939000.0,4750000.0,12730.0,-1.3
2017-09-10,1129.6,4715000.0,4870000.0,4872000.0,4443000.0,10960.0,-3.18
2017-09-11,1126.8,4791000.0,4715000.0,4939000.0,4680000.0,13570.0,1.61
2017-09-12,1129.5,4707000.0,4791000.0,4868000.0,4683000.0,12990.0,-1.75
2017-09-13,1129.8,4462000.0,4707000.0,4722000.0,4401000.0,16940.0,-5.21
2017-09-14,1127.5,3424000.0,4462000.0,4539000.0,3420000.0,27980.0,-23.26
2017-09-15,1132.5,4167000.0,3424000.0,4345000.0,3303000.0,49490.0,21.7
2017-09-16,1132.5,4121000.0,4167000.0,4322000.0,3900000.0,19560.0,-1.1
2017-09-17,1132.5,4082000.0,4121000.0,4186000.0,3920000.0,13960.0,-0.95
2017-09-18,1133.5,4459000.0,4082000.0,4481000.0,4075000.0,22520.0,9.24
2017-09-19,1127.9,4394000.0,4459000.0,4498000.0,4215000.0,15380.0,-1.46
2017-09-20,1130.0,4373000.0,4394000.0,4456000.0,4340000.0,10200.0,-0.48
2017-09-21,1129.1,4096000.0,4373000.0,4411000.0,4062000.0,13390.0,-6.33
2017-09-22,1132.8,4156000.0,4096000.0,4255000.0,4051000.0,10610.0,1.46
2017-09-23,1132.8,4272000.0,4156000.0,4330000.0,4101000.0,9710.0,2.79
2017-09-24,1132.8,4153000.0,4272000.0,4275000.0,4151000.0,7470.0,-2.79
2017-09-25,1136.3,4319000.0,4153000.0,4334000.0,4150000.0,13310.0,4.0
2017-09-26,1130.7,4320000.0,4319000.0,4420000.0,4306000.0,10880.0,0.02
2017-09-27,1136.3,4654000.0,4320000.0,4680000.0,4313000.0,15780.0,7.73
2017-09-28,1139.4,4592000.0,4654000.0,4791000.0,4518000.0,21440.0,-1.33
2017-09-29,1146.7,4658000.0,4592000.0,4710000.0,4478000.0,14060.0,1.44
2017-09-30,1146.7,4891000.0,4658000.0,4898000.0,4654000.0,15000.0,5.0
2017-10-01,1146.7,4958000.0,4891000.0,4979000.0,4813000.0,16230.0,1.37
2017-10-02,1146.7,5020000.0,4958000.0,5094000.0,4956000.0,19400.0,1.25
2017-10-03,1146.7,4977000.0,5020000.0,5056000.0,4842000.0,16410.0,-0.86
2017-10-04,1146.7,4902000.0,4977000.0,4988000.0,4851000.0,10700.0,-1.51
2017-10-05,1146.7,4939000.0,4902000.0,4977000.0,4811000.0,10430.0,0.75
2017-10-06,1146.7,5001000.0,4939000.0,5034000.0,4934000.0,8940.0,1.26
2017-10-07,1146.7,5023000.0,5001000.0,5049000.0,4952000.0,6480.0,0.44
2017-10-08,1146.7,5239000.0,5023000.0,5248000.0,5017000.0,13940.0,4.3
2017-10-09,1146.7,5496000.0,5239000.0,5790000.0,5201000.0,22380.0,4.91
2017-10-10,1145.7,5517000.0,5496000.0,5655000.0,5472000.0,19990.0,0.38
2017-10-11,1138.2,5544000.0,5517000.0,5580000.0,5480000.0,11850.0,0.49
2017-10-12,1135.2,6384000.0,5544000.0,6390000.0,5537000.0,34070.0,15.15
2017-10-13,1133.7,6443000.0,6384000.0,6982000.0,6384000.0,45370.0,0.92
2017-10-14,1133.7,6634000.0,6443000.0,6649000.0,6340000.0,20970.0,2.96
2017-10-15,1133.7,6436000.0,6634000.0,6686000.0,6153000.0,26460.0,-2.98
2017-10-16,1130.8,6450000.0,6436000.0,6484000.0,6281000.0,19430.0,0.22
2017-10-17,1127.3,6395000.0,6450000.0,6474000.0,6300000.0,16760.0,-0.85
2017-10-18,1131.4,6378000.0,6395000.0,6448000.0,5843000.0,29980.0,-0.27
2017-10-19,1130.4,6498000.0,6378000.0,6531000.0,6270000.0,22210.0,1.88
2017-10-20,1132.3,6882000.0,6498000.0,6923000.0,6400000.0,24340.0,5.91
2017-10-21,1132.3,6905000.0,6882000.0,7193000.0,6882000.0,30520.0,0.33
2017-10-22,1132.3,6966000.0,6905000.0,6988000.0,6677000.0,29290.0,0.88
2017-10-23,1131.9,6985000.0,6966000.0,7046000.0,6704000.0,32860.0,0.27
2017-10-24,1131.9,6387000.0,6985000.0,7008000.0,6330000.0,32180.0,-8.56
2017-10-25,1128.3,6625000.0,6387000.0,6646000.0,6181000.0,24990.0,3.73
2017-10-26,1128.3,6770000.0,6625000.0,6849000.0,6540000.0,22530.0,2.19
2017-10-27,1124.7,6661000.0,6770000.0,6887000.0,6600000.0,17780.0,-1.61
2017-10-28,1124.7,6619000.0,6661000.0,6775000.0,6593000.0,13210.0,-0.63
2017-10-29,1124.7,6933000.0,6619000.0,7080000.0,6612000.0,21830.0,4.74
2017-10-30,1130.0,6943000.0,6933000.0,6990000.0,6820000.0,16780.0,0.14
2017-10-31,1125.0,7389000.0,6943000.0,7433000.0,6934000.0,23360.0,6.42
2017-11-01,1121.2,7711000.0,7389000.0,7719000.0,7241000.0,26070.0,4.36
2017-11-02,1116.8,8195000.0,7711000.0,8650000.0,7700000.0,36590.0,6.28
2017-11-03,1113.3,8102000.0,8195000.0,8440000.0,8026000.0,24190.0,-1.13
2017-11-04,1113.3,8320000.0,8102000.0,8397000.0,7600000.0,18590.0,2.69
2017-11-05,1113.3,8429000.0,8320000.0,8627000.0,8254000.0,21030.0,1.31
2017-11-06,1112.7,8050000.0,8429000.0,8446000.0,8033000.0,23670.0,-4.5
2017-11-07,1116.7,8210000.0,8050000.0,8331000.0,8050000.0,17080.0,1.99
2017-11-08,1111.6,8325000.0,8210000.0,8699000.0,8120000.0,29380.0,1.4
2017-11-09,1114.3,8196000.0,8325000.0,8327000.0,8010000.0,28810.0,-1.55
2017-11-10,1114.3,7461000.0,8196000.0,8259000.0,7225000.0,46910.0,-8.97
2017-11-11,1114.3,7173000.0,7461000.0,7869000.0,7000000.0,39820.0,-3.86
2017-11-12,1114.3,6900000.0,7173000.0,7455000.0,6430000.0,40720.0,-3.81
2017-11-13,1117.2,7430000.0,6900000.0,7875000.0,6870000.0,52140.0,7.68
2017-11-14,1120.7,7530000.0,7430000.0,7638000.0,7400000.0,25910.0,1.35
2017-11-15,1118.5,8295000.0,7530000.0,8365000.0,7526000.0,44500.0,10.16
2017-11-16,1114.4,8628000.0,8295000.0,8746000.0,8150000.0,39490.0,4.01
2017-11-17,1104.1,8504000.0,8628000.0,8821000.0,8389000.0,36780.0,-1.44
2017-11-18,1104.1,8568000.0,8504000.0,8635000.0,8300000.0,29270.0,0.75
2017-11-19,1104.1,8753000.0,8568000.0,8793000.0,8455000.0,20900.0,2.16
2017-11-20,1096.1,8901000.0,8753000.0,9031000.0,8662000.0,22670.0,1.69
2017-11-21,1098.9,8893000.0,8901000.0,9069000.0,8550000.0,25060.0,-0.09
2017-11-22,1097.3,9026000.0,8893000.0,9154000.0,8880000.0,20890.0,1.5
2017-11-23,1091.3,8859000.0,9026000.0,9090000.0,8857000.0,24210.0,-1.85
2017-11-24,1088.2,9195000.0,8859000.0,9630000.0,8847000.0,25940.0,3.79
2017-11-25,1088.2,9801000.0,9186000.0,9860000.0,9037000.0,24000.0,6.59
2017-11-26,1088.2,10300000.0,9801000.0,10756000.0,9730000.0,34650.0,5.09
2017-11-27,1085.0,11242000.0,10300000.0,11262000.0,10300000.0,28880.0,9.15
2017-11-28,1087.6,11945000.0,11242000.0,11949000.0,11096000.0,33870.0,6.25
2017-11-29,1088.3,11190000.0,11945000.0,13550000.0,10700000.0,42960.0,-6.32
2017-11-30,1082.4,11944000.0,11190000.0,12560000.0,10135000.0,49360.0,6.74
2017-12-01,1085.1,12500000.0,11944000.0,12580000.0,11210000.0,40460.0,4.66
2017-12-02,1085.1,12878000.0,12500000.0,13091000.0,12462000.0,30630.0,3.02
2017-12-03,1085.1,13130000.0,12878000.0,13456000.0,12741000.0,25530.0,1.96
2017-12-04,1087.1,13599000.0,13130000.0,13619000.0,13101000.0,22350.0,3.57
2017-12-05,1088.3,14655000.0,13599000.0,14803000.0,13558000.0,29490.0,7.77
2017-12-06,1084.3,18517000.0,14655000.0,19500000.0,14636000.0,35020.0,26.35
2017-12-07,1091.9,23880000.0,18517000.0,23956000.0,18000000.0,32150.0,28.96
2017-12-08,1092.7,20050000.0,23880000.0,24979000.0,16297000.0,29390.0,-16.04
2017-12-09,1092.7,17751000.0,20050000.0,20267000.0,15420000.0,38260.0,-11.47
2017-12-10,1092.7,17441000.0,17751000.0,18290000.0,13911000.0,35120.0,-1.75
2017-12-11,1093.4,19191000.0,17441000.0,19900000.0,17301000.0,28530.0,10.03
2017-12-12,1092.4,18767000.0,19191000.0,19499000.0,18600000.0,25120.0,-2.21
2017-12-13,1090.1,18220000.0,18767000.0,19124000.0,17750000.0,21780.0,-2.91
2017-12-14,1091.9,18644000.0,18220000.0,19400000.0,18092000.0,22040.0,2.33
2017-12-15,1086.7,20031000.0,18644000.0,21000000.0,18616000.0,26440.0,7.44
2017-12-16,1086.7,22111000.0,20031000.0,22505000.0,19850000.0,24120.0,10.38
2017-12-17,1086.7,21832000.0,22111000.0,22884000.0,20975000.0,25470.0,-1.26
2017-12-18,1089.3,21850000.0,21832000.0,22099000.0,20900000.0,22960.0,0.08
2017-12-19,1089.1,21643000.0,21850000.0,22464000.0,20502000.0,21050.0,-0.95
2017-12-20,1086.8,21040000.0,21643000.0,21969000.0,20132000.0,23720.0,-2.79
2017-12-21,1082.9,20330000.0,21040000.0,21800000.0,19150000.0,18670.0,-3.37
2017-12-22,1080.6,18300000.0,20330000.0,20676000.0,15700000.0,25160.0,-9.99
2017-12-23,1080.6,19157000.0,18300000.0,19637000.0,17880000.0,19280.0,4.68
2017-12-24,1080.6,18991000.0,19157000.0,19250000.0,17544000.0,15700.0,-0.87
2017-12-25,1080.6,19338000.0,18991000.0,19470000.0,18785000.0,14530.0,1.83
2017-12-26,1079.2,21384000.0,19338000.0,21995000.0,19215000.0,28380.0,10.58
2017-12-27,1077.1,21851000.0,21384000.0,22456000.0,21002000.0,21630.0,2.18
2017-12-28,1075.2,19456000.0,21851000.0,21920000.0,18500000.0,20740.0,-10.96
2017-12-29,1071.4,19229000.0,19456000.0,19577000.0,18669000.0,16460.0,-1.17
2017-12-30,1071.4,18271000.0,19229000.0,19300000.0,18000000.0,12730.0,-4.98
2017-12-31,1071.4,19208000.0,18271000.0,19500000.0,18200000.0,13140.0,5.13
2018-01-01,1071.4,18655000.0,19208000.0,19296000.0,18362000.0,10240.0,-2.88
2018-01-02,1071.4,19838000.0,18655000.0,20800000.0,18570000.0,17460.0,6.34
2018-01-03,1064.3,20419000.0,19838000.0,20810000.0,19800000.0,15670.0,2.93
2018-01-04,1065.4,21576000.0,20419000.0,21830000.0,19891000.0,14730.0,5.67
2018-01-05,1065.5,25026000.0,21576000.0,25988000.0,21046000.0,25290.0,15.99
2018-01-06,1065.5,24771000.0,25026000.0,25766000.0,23314000.0,20010.0,-1.02
2018-01-07,1065.5,24928000.0,24771000.0,25490000.0,24270000.0,8560.0,0.63
2018-01-08,1062.1,23737000.0,24928000.0,25125000.0,22561000.0,10470.0,-4.78
2018-01-09,1065.2,22595000.0,23737000.0,24402000.0,21700000.0,11850.0,-4.81
2018-01-10,1067.1,20500000.0,22595000.0,22900000.0,19655000.0,12370.0,-9.27
2018-01-11,1070.7,19147000.0,20500000.0,21124000.0,17510000.0,13750.0,-6.6
2018-01-12,1071.2,20316000.0,19147000.0,20700000.0,18252000.0,11910.0,6.11
2018-01-13,1071.2,20711000.0,20316000.0,21173000.0,20031000.0,10850.0,1.94
2018-01-14,1071.2,19142000.0,20711000.0,20998000.0,18350000.0,9310.0,-7.58
2018-01-15,1064.7,19068000.0,19142000.0,19950000.0,18381000.0,11540.0,-0.39
2018-01-16,1061.3,14317000.0,18985000.0,19091000.0,12375000.0,26000.0,-24.92
2018-01-17,1064.0,14706000.0,14317000.0,15606000.0,11700000.0,24350.0,2.72
2018-01-18,1065.8,14820000.0,14706000.0,16388000.0,13554000.0,19750.0,0.78
2018-01-19,1069.4,15292000.0,14820000.0,15325000.0,14382000.0,13760.0,3.18
2018-01-20,1069.4,16799000.0,15292000.0,17300000.0,15195000.0,27770.0,9.85
2018-01-21,1069.4,14521000.0,16799000.0,16865000.0,13890000.0,14900.0,-13.56
2018-01-22,1067.3,13973000.0,14521000.0,14818000.0,12830000.0,15690.0,-3.77
2018-01-23,1068.9,13094000.0,13973000.0,14017000.0,12290000.0,16790.0,-6.29
2018-01-24,1069.7,13470000.0,13094000.0,13647000.0,12577000.0,14450.0,2.87
2018-01-25,1070.6,12934000.0,13489000.0,13840000.0,12751000.0,10840.0,-3.98
2018-01-26,1061.7,12871000.0,12934000.0,13153000.0,11520000.0,16030.000000000002,-0.49
2018-01-27,1061.7,12861000.0,12871000.0,13020000.0,12323000.0,9760.0,-0.08
2018-01-28,1061.7,13289000.0,12861000.0,13510000.0,12820000.0,10780.0,3.33
2018-01-29,1064.8,12847000.0,13299000.0,13430000.0,12581000.0,7950.0,-3.33
2018-01-30,1064.8,11581000.0,12847000.0,12930000.0,11358000.0,9340.0,-9.85
2018-01-31,1071.5,11450000.0,11581000.0,11716000.0,10575000.0,9710.0,-1.13
2018-02-01,1071.0,10061000.0,11450000.0,11477000.0,9912000.0,12550.0,-12.13
2018-02-02,1071.1,9415000.0,10061000.0,10083000.0,7687000.0,23700.0,-6.42
2018-02-03,1071.1,9538000.0,9415000.0,9980000.0,8500000.0,11660.0,1.31
2018-02-04,1071.1,8967000.0,9538000.0,10095000.0,8736000.0,11850.0,-5.99
2018-02-05,1076.7,7807000.0,8967000.0,9200000.0,7635000.0,15340.0,-12.94
2018-02-06,1089.8,8584000.0,7807000.0,8701000.0,6601000.0,24470.0,9.95
2018-02-07,1094.3,8366000.0,8583000.0,9197000.0,7970000.0,16250.0,-2.54
2018-02-08,1083.3,9473000.0,8382000.0,9620000.0,8373000.0,15430.0,13.23
2018-02-09,1087.8,9970000.0,9473000.0,9984000.0,9061000.0,14550.0,5.25
2018-02-10,1087.8,9928000.0,9970000.0,10680000.0,9501000.0,16760.0,-0.42
2018-02-11,1087.8,9302000.0,9928000.0,9959000.0,9038000.0,13240.0,-6.31
2018-02-12,1092.7,10137000.0,9302000.0,10220000.0,9299000.0,11770.0,8.98
2018-02-13,1083.4,9878000.0,10137000.0,10200000.0,9651000.0,9640.0,-2.55
2018-02-14,1082.8,10469000.0,9878000.0,10499000.0,9855000.0,12320.0,5.98
2018-02-15,1082.8,11370000.0,10469000.0,11471000.0,10382000.0,17220.0,8.61
2018-02-16,1082.8,11431000.0,11370000.0,11720000.0,11150000.0,11880.0,0.54
2018-02-17,1082.8,12360000.0,11431000.0,12370000.0,11370000.0,22600.0,8.13
2018-02-18,1082.8,11961000.0,12353000.0,12750000.0,11501000.0,31020.0,-3.23
2018-02-19,1079.9,12663000.0,11961000.0,12687000.0,11840000.0,16450.0,5.87
2018-02-20,1068.0,13516000.0,12663000.0,14145000.0,12660000.0,28880.0,6.74
2018-02-21,1070.3,12808000.0,13516000.0,13622000.0,12350000.0,34290.0,-5.24
2018-02-22,1075.3,11725000.0,12808000.0,13037000.0,11660000.0,28500.0,-8.46
2018-02-23,1082.9,12049000.0,11725000.0,12187000.0,11290000.0,24970.0,2.76
2018-02-24,1082.9,11524000.0,12049000.0,12339000.0,11250000.0,19260.0,-4.36
2018-02-25,1082.9,11208000.0,11522000.0,11579000.0,10813000.0,15170.0,-2.74
2018-02-26,1078.5,11745000.0,11209000.0,11900000.0,10812000.0,21550.0,4.79
2018-02-27,1073.7,11922000.0,11745000.0,12147000.0,11465000.0,19410.0,1.51
2018-02-28,1071.0,11822000.0,11922000.0,12394000.0,11770000.0,17790.0,-0.84
2018-03-01,1071.0,12186000.0,11831000.0,12268000.0,11600000.0,12610.0,3.08
2018-03-02,1081.9,12441000.0,12186000.0,12550000.0,12134000.0,19480.0,2.09
2018-03-03,1081.9,12799000.0,12441000.0,12806000.0,12388000.0,14960.0,2.88
2018-03-04,1081.9,12569000.0,12799000.0,12817000.0,12253000.0,16129.999999999998,-1.8
2018-03-05,1081.3,12734000.0,12569000.0,12878000.0,12460000.0,13390.0,1.31
2018-03-06,1080.5,11992000.0,12715000.0,12715000.0,11903000.0,15670.0,-5.83
2018-03-07,1075.4,11146000.0,11997000.0,12220000.0,10900000.0,23860.0,-7.05
2018-03-08,1068.7,10470000.0,11146000.0,11308000.0,10450000.0,20210.0,-6.06
2018-03-09,1068.4,10370000.0,10470000.0,10628000.0,9310000.0,28350.0,-0.96
2018-03-10,1068.4,9867000.0,10370000.0,10540000.0,9801000.0,15570.0,-4.85
2018-03-11,1068.4,10493000.0,9892000.0,10670000.0,9560000.0,18540.0,6.34
2018-03-12,1069.2,10206000.0,10493000.0,10852000.0,9872000.0,20210.0,-2.74
2018-03-13,1064.3,10139000.0,10206000.0,10380000.0,9873000.0,18900.0,-0.66
2018-03-14,1065.8,9141000.0,10139000.0,10270000.0,8935000.0,22060.0,-9.84
2018-03-15,1065.8,9091000.0,9141000.0,9305000.0,8455000.0,25100.0,-0.55
2018-03-16,1065.8,9080000.0,9100000.0,9324000.0,8767000.0,15850.0,-0.12
2018-03-17,1065.8,8653000.0,9063000.0,9150000.0,8550000.0,11290.0,-4.7
2018-03-18,1065.8,8985000.0,8653000.0,9057000.0,8064000.0,20330.0,3.84
2018-03-19,1069.6,9707000.0,8985000.0,9738000.0,8900000.0,24360.0,8.04
2018-03-20,1071.2,9828000.0,9707000.0,10009000.0,9135000.0,21200.0,1.25
2018-03-21,1071.0,9916000.0,9828000.0,10144000.0,9746000.0,17170.0,0.9
2018-03-22,1071.4,9765000.0,9916000.0,10056000.0,9496000.0,12930.0,-1.52
2018-03-23,1069.2,9855000.0,9765000.0,9855000.0,9271000.0,13390.0,0.92
2018-03-24,1069.2,9560000.0,9855000.0,9936000.0,9537000.0,10930.0,-2.99
