timestamp,종가,시가,고가,저가,거래량,변동 %,close,open,high,low,volume,change
2023-03-21,"37,204,000","37,251,000","37,603,000","36,503,000",0.99K,-0.17%,37204000.0,37251000.0,37603000.0,36503000.0,990.0,-0.17
2023-03-20,"37,267,000","37,266,000","37,800,000","36,248,000",1.36K,0.02%,37267000.0,37266000.0,37800000.0,36248000.0,1360.0,0.02
2023-03-19,"37,258,000","35,738,000","37,503,000","35,682,000",1.82K,4.25%,37258000.0,35738000.0,37503000.0,35682000.0,1820.0,4.25
2023-03-18,"35,739,000","36,156,000","36,616,000","35,551,000",1.32K,-1.13%,35739000.0,36156000.0,36616000.0,35551000.0,1320.0,-1.13
2023-03-17,"36,149,000","33,282,000","36,659,000","33,241,000",1.87K,8.60%,36149000.0,33282000.0,36659000.0,33241000.0,1870.0,8.6
2023-03-16,"33,287,000","32,514,000","33,421,000","32,280,000",0.99K,2.33%,33287000.0,32514000.0,33421000.0,32280000.0,990.0,2.33
2023-03-15,"32,529,000","32,475,000","33,406,000","32,000,000",1.62K,0.12%,32529000.0,32475000.0,33406000.0,32000000.0,1620.0,0.12
2023-03-14,"32,490,000","31,677,000","34,353,000","31,541,000",2.32K,2.59%,32490000.0,31677000.0,34353000.0,31541000.0,2320.0,2.59
2023-03-13,"31,671,000","29,194,000","32,000,000","28,910,000",2.02K,8.57%,31671000.0,29194000.0,32000000.0,28910000.0,2020.0,8.57
2023-03-12,"29,172,000","27,714,000","29,245,000","27,253,000",2.01K,5.27%,29172000.0,27714000.0,29245000.0,27253000.0,2009.9999999999998,5.27
2023-03-11,"27,711,000","27,333,000","28,021,000","26,867,000",0.58K,1.38%,27711000.0,27333000.0,28021000.0,26867000.0,580.0,1.38
2023-03-10,"27,333,000","27,545,000","27,554,000","26,656,000",1.07K,-0.79%,27333000.0,27545000.0,27554000.0,26656000.0,1070.0,-0.79
2023-03-09,"27,550,000","28,997,000","29,140,000","27,344,000",2.10K,-4.98%,27550000.0,28997000.0,29140000.0,27344000.0,2100.0,-4.98
2023-03-08,"28,995,000","29,514,000","29,598,000","28,972,000",0.59K,-1.78%,28995000.0,29514000.0,29598000.0,28972000.0,590.0,-1.78
2023-03-07,"29,521,000","29,746,000","29,972,000","29,230,000",0.92K,-0.76%,29521000.0,29746000.0,29972000.0,29230000.0,920.0,-0.76
2023-03-06,"29,746,000","29,985,000","30,057,000","29,635,000",0.40K,-0.79%,29746000.0,29985000.0,30057000.0,29635000.0,400.0,-0.79
2023-03-05,"29,982,000","29,820,000","30,096,000","29,623,000",0.28K,0.55%,29982000.0,29820000.0,30096000.0,29623000.0,280.0,0.55
2023-03-04,"29,818,000","29,693,000","29,907,000","29,664,000",0.48K,0.44%,29818000.0,29693000.0,29907000.0,29664000.0,480.0,0.44
2023-03-03,"29,687,000","31,096,000","31,175,000","29,492,000",0.52K,-4.53%,29687000.0,31096000.0,31175000.0,29492000.0,520.0,-4.53
2023-03-02,"31,096,000","31,109,000","31,250,000","30,808,000",0.19K,-0.04%,31096000.0,31109000.0,31250000.0,30808000.0,190.0,-0.04
2023-03-01,"31,109,000","30,979,000","31,574,000","30,767,000",0.16K,0.42%,31109000.0,30979000.0,31574000.0,30767000.0,160.0,0.42
2023-02-28,"30,979,000","31,241,000","31,290,000","30,871,000",0.29K,-0.84%,30979000.0,31241000.0,31290000.0,30871000.0,290.0,-0.84
2023-02-27,"31,242,000","31,261,000","31,628,000","30,857,000",0.42K,-0.06%,31242000.0,31261000.0,31628000.0,30857000.0,420.0,-0.06
2023-02-26,"31,261,000","30,943,000","31,369,000","30,675,000",0.42K,1.03%,31261000.0,30943000.0,31369000.0,30675000.0,420.0,1.03
2023-02-25,"30,943,000","30,840,000","30,960,000","30,321,000",0.39K,0.33%,30943000.0,30840000.0,30960000.0,30321000.0,390.0,0.33
2023-02-24,"30,840,000","31,358,000","31,457,000","30,518,000",0.83K,-1.65%,30840000.0,31358000.0,31457000.0,30518000.0,830.0,-1.65
2023-02-23,"31,357,000","31,629,000","31,969,000","30,946,000",0.51K,-0.89%,31357000.0,31629000.0,31969000.0,30946000.0,510.0,-0.89
2023-02-22,"31,640,000","31,760,000","31,846,000","30,874,000",0.79K,-0.38%,31640000.0,31760000.0,31846000.0,30874000.0,790.0,-0.38
2023-02-21,"31,760,000","31,920,000","32,514,000","31,495,000",0.69K,-0.50%,31760000.0,31920000.0,32514000.0,31495000.0,690.0,-0.5
2023-02-20,"31,921,000","31,458,000","32,190,000","31,030,000",0.42K,1.47%,31921000.0,31458000.0,32190000.0,31030000.0,420.0,1.47
2023-02-19,"31,458,000","31,764,000","32,342,000","31,410,000",0.75K,-0.96%,31458000.0,31764000.0,32342000.0,31410000.0,750.0,-0.96
2023-02-18,"31,764,000","31,622,000","32,000,000","31,506,000",0.25K,0.45%,31764000.0,31622000.0,32000000.0,31506000.0,250.0,0.45
2023-02-17,"31,622,000","30,391,000","32,099,000","30,249,000",1.15K,3.96%,31622000.0,30391000.0,32099000.0,30249000.0,1150.0,3.96
2023-02-16,"30,417,000","31,166,000","32,420,000","30,357,000",1.65K,-2.42%,30417000.0,31166000.0,32420000.0,30357000.0,1650.0,-2.42
2023-02-15,"31,171,000","28,797,000","31,368,000","28,595,000",1.72K,8.24%,31171000.0,28797000.0,31368000.0,28595000.0,1720.0,8.24
2023-02-14,"28,797,000","28,308,000","28,828,000","27,972,000",1.26K,1.71%,28797000.0,28308000.0,28828000.0,27972000.0,1260.0,1.71
2023-02-13,"28,314,000","28,263,000","28,367,000","27,904,000",0.77K,0.17%,28314000.0,28263000.0,28367000.0,27904000.0,770.0,0.17
2023-02-12,"28,265,000","28,356,000","28,489,000","28,192,000",0.77K,-0.31%,28265000.0,28356000.0,28489000.0,28192000.0,770.0,-0.31
2023-02-11,"28,353,000","28,125,000","28,353,000","28,074,000",0.60K,0.80%,28353000.0,28125000.0,28353000.0,28074000.0,600.0,0.8
2023-02-10,"28,128,000","28,157,000","28,339,000","27,880,000",0.86K,-0.11%,28128000.0,28157000.0,28339000.0,27880000.0,860.0,-0.11
2023-02-09,"28,158,000","29,283,000","29,372,000","28,130,000",1.48K,-3.85%,28158000.0,29283000.0,29372000.0,28130000.0,1480.0,-3.85
2023-02-08,"29,284,000","29,417,000","29,561,000","28,956,000",0.89K,-0.45%,29284000.0,29417000.0,29561000.0,28956000.0,890.0,-0.45
