timestamp,date,비트코인,업비트,bitcoin,coinbase
1605484800,2020-11-16,48,18,53,5
1605571200,2020-11-17,57,23,76,5
1605657600,2020-11-18,100,28,91,6
1605744000,2020-11-19,73,25,69,5
1605830400,2020-11-20,70,27,76,5
1605916800,2020-11-21,72,36,76,6
1606003200,2020-11-22,72,38,67,6
1606089600,2020-11-23,75,42,69,7
1606176000,2020-11-24,87,65,94,11
1606262400,2020-11-25,76,48,86,7
1606348800,2020-11-26,84,52,100,8
1606435200,2020-11-27,73,39,71,5
1606521600,2020-11-28,57,32,60,5
1606608000,2020-11-29,62,31,57,5
1606694400,2020-11-30,65,39,81,6
1606780800,2020-12-01,85,42,53,4
1606867200,2020-12-02,63,42,41,3
1606953600,2020-12-03,62,40,39,3
1607040000,2020-12-04,47,30,40,3
1607126400,2020-12-05,51,28,35,3
1607212800,2020-12-06,55,30,33,3
1607299200,2020-12-07,53,27,35,3
1607385600,2020-12-08,52,25,34,3
1607472000,2020-12-09,52,31,36,3
1607558400,2020-12-10,44,24,33,3
1607644800,2020-12-11,42,24,34,3
1607731200,2020-12-12,46,27,29,3
1607817600,2020-12-13,48,21,32,3
1607904000,2020-12-14,39,22,31,2
1607990400,2020-12-15,49,24,31,3
1608076800,2020-12-16,57,29,61,4
1608163200,2020-12-17,100,44,100,7
1608249600,2020-12-18,80,44,69,6
1608336000,2020-12-19,77,42,58,5
1608422400,2020-12-20,80,39,58,5
1608508800,2020-12-21,71,40,61,4
1608595200,2020-12-22,72,36,50,4
1608681600,2020-12-23,68,41,50,4
1608768000,2020-12-24,58,38,46,4
