timestamp,date,비트코인,업비트,bitcoin,coinbase
1528502400,2018-06-09,52,49,51,3
1528588800,2018-06-10,100,60,75,4
1528675200,2018-06-11,89,87,100,5
1528761600,2018-06-12,65,69,82,8
1528848000,2018-06-13,76,56,91,6
1528934400,2018-06-14,62,90,84,5
1529020800,2018-06-15,56,67,66,4
1529107200,2018-06-16,60,63,61,3
1529193600,2018-06-17,55,47,57,3
1529280000,2018-06-18,79,60,69,4
1529366400,2018-06-19,61,67,66,4
1529452800,2018-06-20,96,86,66,4
1529539200,2018-06-21,76,75,62,5
1529625600,2018-06-22,76,63,77,5
1529712000,2018-06-23,64,58,65,4
1529798400,2018-06-24,79,60,76,4
1529884800,2018-06-25,67,71,70,4
1529971200,2018-06-26,68,64,65,4
1530057600,2018-06-27,64,56,63,4
1530144000,2018-06-28,46,70,62,5
1530230400,2018-06-29,73,58,80,5
1530316800,2018-06-30,57,57,68,4
1530403200,2018-07-01,41,40,61,4
1530489600,2018-07-02,52,60,71,5
1530576000,2018-07-03,41,55,68,5
1530662400,2018-07-04,46,57,64,4
1530748800,2018-07-05,36,45,65,4
1530835200,2018-07-06,38,53,61,4
1530921600,2018-07-07,33,31,52,3
1531008000,2018-07-08,28,40,56,4
1531094400,2018-07-09,47,52,63,4
1531180800,2018-07-10,38,34,64,4
1531267200,2018-07-11,44,47,62,4
1531353600,2018-07-12,44,37,65,4
1531440000,2018-07-13,36,36,60,5
1531526400,2018-07-14,33,21,57,5
1531612800,2018-07-15,34,35,53,4
1531699200,2018-07-16,39,39,64,5
1531785600,2018-07-17,49,48,87,7
1531872000,2018-07-18,83,84,92,7
1531958400,2018-07-19,48,49,78,5
1532044800,2018-07-20,48,37,73,5
1532131200,2018-07-21,35,37,62,4
1532217600,2018-07-22,32,25,59,4
1532304000,2018-07-23,47,39,75,5
1532390400,2018-07-24,73,74,100,7
1532476800,2018-07-25,63,100,94,7
1532563200,2018-07-26,53,58,85,6
1532649600,2018-07-27,41,67,81,6
1532736000,2018-07-28,38,46,62,4
1532822400,2018-07-29,43,48,63,4
1532908800,2018-07-30,43,52,73,5
1532995200,2018-07-31,46,50,73,5
1533081600,2018-08-01,63,58,80,5
1533168000,2018-08-02,54,71,80,5
1533254400,2018-08-03,68,57,78,5
1533340800,2018-08-04,59,41,73,6
1533427200,2018-08-05,41,36,68,5
1533513600,2018-08-06,57,46,76,6
1533600000,2018-08-07,61,57,78,9
1533686400,2018-08-08,74,68,98,7
1533772800,2018-08-09,69,54,86,6
1533859200,2018-08-10,57,40,82,6
1533945600,2018-08-11,60,35,82,5
1534032000,2018-08-12,48,31,68,4
1534118400,2018-08-13,69,46,78,5
1534204800,2018-08-14,100,67,100,6
1534291200,2018-08-15,71,56,87,6
1534377600,2018-08-16,73,60,80,7
1534464000,2018-08-17,53,48,70,7
1534550400,2018-08-18,54,47,65,5
1534636800,2018-08-19,53,37,62,4
1534723200,2018-08-20,58,54,71,4
1534809600,2018-08-21,71,45,74,4
1534896000,2018-08-22,72,58,83,5
1534982400,2018-08-23,61,43,72,4
1535068800,2018-08-24,56,39,67,4
1535155200,2018-08-25,57,34,64,4
1535241600,2018-08-26,57,37,58,4
1535328000,2018-08-27,52,53,67,4
1535414400,2018-08-28,60,60,86,5
1535500800,2018-08-29,67,53,77,5
1535587200,2018-08-30,68,59,72,4
1535673600,2018-08-31,60,38,68,4
1535760000,2018-09-01,61,37,64,4
1535846400,2018-09-02,53,33,65,4
1535932800,2018-09-03,72,44,69,4
1536019200,2018-09-04,59,39,75,5
1536105600,2018-09-05,88,63,86,5
1536192000,2018-09-06,100,58,100,6
1536278400,2018-09-07,60,36,78,5
1536364800,2018-09-08,52,20,69,4
1536451200,2018-09-09,57,31,64,4
1536537600,2018-09-10,60,41,70,4
1536624000,2018-09-11,64,46,73,4
1536710400,2018-09-12,63,42,79,4
1536796800,2018-09-13,56,46,80,4
1536883200,2018-09-14,65,57,67,4
1536969600,2018-09-15,55,31,58,3
1537056000,2018-09-16,43,25,56,3
1537142400,2018-09-17,67,47,63,4
1537228800,2018-09-18,53,42,62,4
1537315200,2018-09-19,59,48,65,4
1537401600,2018-09-20,56,38,64,4
1537488000,2018-09-21,65,99,71,6
1537574400,2018-09-22,55,78,60,4
1537660800,2018-09-23,48,59,58,4
1537747200,2018-09-24,59,35,61,4
1537833600,2018-09-25,53,44,65,5
1537920000,2018-09-26,59,45,63,6
1538006400,2018-09-27,65,55,60,5
1538092800,2018-09-28,71,70,61,5
1538179200,2018-09-29,50,43,51,4
1538265600,2018-09-30,48,50,54,4
1538352000,2018-10-01,61,61,74,5
1538438400,2018-10-02,54,58,71,6
1538524800,2018-10-03,77,43,75,6
1538611200,2018-10-04,63,60,75,5
1538697600,2018-10-05,56,64,70,5
1538784000,2018-10-06,49,24,62,4
1538870400,2018-10-07,44,36,57,4
1538956800,2018-10-08,55,63,70,5
1539043200,2018-10-09,55,36,69,5
1539129600,2018-10-10,72,59,76,5
1539216000,2018-10-11,98,75,100,7
1539302400,2018-10-12,77,49,79,7
1539388800,2018-10-13,57,43,71,4
1539475200,2018-10-14,65,34,66,4
1539561600,2018-10-15,100,77,87,6
1539648000,2018-10-16,66,54,79,7
1539734400,2018-10-17,54,44,73,8
1539820800,2018-10-18,55,40,72,6
1539907200,2018-10-19,52,59,66,5
1539993600,2018-10-20,46,39,62,4
1540080000,2018-10-21,50,38,63,4
1540166400,2018-10-22,56,57,69,5
1540252800,2018-10-23,53,45,72,6
1540339200,2018-10-24,61,47,74,6
1540425600,2018-10-25,53,35,71,5
1540512000,2018-10-26,49,39,66,5
1540598400,2018-10-27,29,26,62,4
1540684800,2018-10-28,42,25,56,4
1540771200,2018-10-29,69,47,72,5
1540857600,2018-10-30,67,35,72,5
1540944000,2018-10-31,54,43,73,5
1541030400,2018-11-01,47,26,38,3
1541116800,2018-11-02,31,33,36,3
1541203200,2018-11-03,29,19,31,3
1541289600,2018-11-04,34,31,37,3
1541376000,2018-11-05,41,26,42,3
1541462400,2018-11-06,41,34,39,3
1541548800,2018-11-07,43,32,40,3
1541635200,2018-11-08,40,36,38,3
1541721600,2018-11-09,42,45,38,3
1541808000,2018-11-10,22,26,33,2
1541894400,2018-11-11,38,26,32,2
1541980800,2018-11-12,43,31,36,3
1542067200,2018-11-13,38,34,37,3
1542153600,2018-11-14,68,33,64,4
1542240000,2018-11-15,82,40,71,4
1542326400,2018-11-16,56,31,53,3
1542412800,2018-11-17,46,24,43,3
1542499200,2018-11-18,46,29,39,3
1542585600,2018-11-19,75,38,68,4
1542672000,2018-11-20,100,50,100,5
1542758400,2018-11-21,70,42,80,3
1542844800,2018-11-22,60,48,57,2
1542931200,2018-11-23,56,36,60,2
1543017600,2018-11-24,50,27,55,3
1543104000,2018-11-25,79,35,86,3
1543190400,2018-11-26,79,44,79,3
1543276800,2018-11-27,77,52,78,3
1543363200,2018-11-28,64,38,70,4
1543449600,2018-11-29,51,35,57,3
1543536000,2018-11-30,55,37,57,3
1543622400,2018-12-01,43,29,63,3
1543708800,2018-12-02,50,29,56,3
1543795200,2018-12-03,60,37,74,3
1543881600,2018-12-04,57,35,75,3
1543968000,2018-12-05,66,36,71,4
1544054400,2018-12-06,76,42,78,4
1544140800,2018-12-07,100,52,100,5
1544227200,2018-12-08,57,36,71,4
1544313600,2018-12-09,79,30,68,3
1544400000,2018-12-10,66,35,74,4
1544486400,2018-12-11,65,30,69,4
1544572800,2018-12-12,53,29,68,3
1544659200,2018-12-13,66,31,68,3
1544745600,2018-12-14,58,32,74,4
1544832000,2018-12-15,53,19,66,3
1544918400,2018-12-16,51,25,62,3
1545004800,2018-12-17,59,29,80,4
1545091200,2018-12-18,67,38,74,4
1545177600,2018-12-19,82,48,81,5
1545264000,2018-12-20,78,67,82,6
1545350400,2018-12-21,78,88,76,5
1545436800,2018-12-22,65,35,61,4
1545523200,2018-12-23,67,41,57,3
1545609600,2018-12-24,67,60,70,4
